code,title,office,domain,verdict,reason
26.03.12,סקרים ומחקרים,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Surveys and research can cover green energy
26.03.14,אשכול שלטון מקומי,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Local government initiatives include green energy
26.03.20,אשכול יישום מדיניות,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Policy implementation often includes green energy
26.03.21,השתתפות באמנות וקרנות,משרד איכות הסביבה,פעילות יחידות המשרד,ambiguous,Conventions and funds often include green energy
26.03.22,פיקוח על קרינה,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Radiation supervision unrelated to green energy
26.03.23,ניטור אויר ארצי,המשרד להגנת הסביבה,פעילות יחידות המשרד,keep,Green energy reduces air pollution
26.03.24,לחימה במזיקים,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Pest control unrelated to green energy
26.03.25,מעבדה לאיכות הסביבה,משרד איכות הסביבה,פעילות יחידות המשרד,ambiguous,Environmental lab could research green energy
26.03.26,קשרי חוץ ופרויקטים,משרד איכות הסביבה,פעילות יחידות המשרד,ambiguous,Foreign relations and projects include green energy
26.03.27,אקולוגיה חקלאית,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Agricultural ecology not direct green energy
26.03.28,אשכול תכנון ומדיניות,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Planning and policy includes green energy infrastructure
26.03.29,אגף הרעש,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Noise department unrelated to green energy
26.03.30,אזבסט וחלקיקים,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Asbestos and particles not direct green energy
26.03.31,קרן שיקום מחצבות,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Quarry rehabilitation unrelated to green energy
26.03.32,ועדה לבחינת תקני,משרד איכות הסביבה,פעילות יחידות המשרד,ambiguous,Standards review committee can cover energy efficiency
26.03.34,יחידת הפרסומים ופניות,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Publications and inquiries unrelated to subject
26.03.35,יחידת רישוי עסקים,המשרד להגנת הסביבה,פעילות יחידות המשרד,drop,Business licensing unrelated to subject
26.03.36,"יחידת הכלכלה, התקינה",המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Economy and standards unit can cover energy efficiency
26.03.38,תשתיות איכות סביבה,המשרד להגנת הסביבה,פעילות יחידות המשרד,keep,Green energy is environmental quality infrastructure
26.03.40,אשכול תעשיות,המשרד להגנת הסביבה,פעילות יחידות המשרד,ambiguous,Industries cluster can promote energy efficiency
26.03.41,פרוייקטים סביבתיים,המשרד להגנת הסביבה,פעילות יחידות המשרד,keep,Green energy projects are environmental projects
26.05.01,תשתיות פסולת,המשרד להגנת הסביבה,קרן הניקיון,keep,Waste-to-energy is a green energy source
26.05.03,מכרז למטמנות,משרד איכות הסביבה,טיפול בפסולת מוצקה,ambiguous,Landfills can produce biogas (green energy)
26.05.04,קרן הנקיון - היטל הטמנה,המשרד להגנת הסביבה,קרן הניקיון,ambiguous,Waste fund may support waste-to-energy projects
26.05.05,קרן הנקיון - חשבון,המשרד להגנת הסביבה,קרן הניקיון,ambiguous,Generic fund in waste management domain relevant to subject
26.05.06,קרן הנקיון - חשבון,המשרד להגנת הסביבה,קרן הניקיון,ambiguous,Generic fund in waste management domain relevant to subject
26.05.10,שינוע פסולת מוצקה,המשרד להגנת הסביבה,קרן הניקיון,drop,Solid waste transport not direct green energy
26.06.01,קרן זיהום הים,המשרד להגנת הסביבה,ים וחופים,drop,Sea pollution fund unrelated to green energy
26.06.02,מרכזי לחימה בזיהומי ים,משרד איכות הסביבה,ים וחופים,drop,Sea pollution combat unrelated to green energy
26.07.01,השקעות מפעלי תעשיה,המשרד להגנת הסביבה,השקעות מפעלי תעשיה,ambiguous,Industrial investments can include energy efficiency
26.08.01,האגף לחומרים מסוכנים,המשרד להגנת הסביבה,חומרים מסוכנים,drop,Hazardous materials department unrelated to green energy
26.08.02,בית ספר לחומרים מסוכנים,המשרד להגנת הסביבה,חומרים מסוכנים,drop,Hazardous materials school unrelated to green energy
26.08.03,סקר סיכונים מפרץ חיפה,משרד איכות הסביבה,חומרים מסוכנים,drop,Haifa Bay risk survey unrelated to green energy
26.09.01,"אירגון האו""מ לאיכות",משרד איכות הסביבה,קשרים בינלאומיים,ambiguous,UN environmental organizations often cover green energy
26.09.02,קרנות ואמנות בינלאומיות,המשרד להגנת הסביבה,קשרים בינלאומיים,ambiguous,International funds and conventions often cover green energy
26.09.03,האגף לקשרי חוץ,המשרד להגנת הסביבה,קשרים בינלאומיים,ambiguous,Foreign relations can facilitate green energy cooperation
26.10.01,תמיכות בארגונים,משרד איכות הסביבה,השתתפות בארגונים,ambiguous,Support for organizations can include green energy promoters
26.10.02,מענקים לרשויות מקומיות,המשרד להגנת הסביבה,השתתפות בארגונים,ambiguous,Grants to local authorities can fund green energy
26.10.03,רשות הגנים הלאומיים,משרד איכות הסביבה,השתתפות באירגונים,drop,National Parks Authority unrelated to green energy
26.10.04,"פרוייקטים ביו""ש",משרד איכות הסביבה,השתתפות בארגונים,ambiguous,Generic projects in relevant geographic area
26.11.01,שכר ותפעול,המשרד להגנת הסביבה,שכר ותפעול,drop,Salaries and operations too general
26.11.02,תפעול,המשרד להגנת הסביבה,שכר ותפעול,drop,Operations too general
26.12.01,פעולות יחידות המשרד,המשרד להגנת הסביבה,פעולות,ambiguous,Generic ministry activities in highly relevant ministry
26.13.01,הטמנה - הקרן לשמירת,המשרד להגנת הסביבה,קרנות,ambiguous,Landfill conservation fund could support waste-to-energy
26.13.02,חשבון כללי - הקרן,המשרד להגנת הסביבה,קרנות,ambiguous,Generic fund in waste management domain relevant to subject
26.13.03,חשבון פקדון - הקרן,המשרד להגנת הסביבה,קרנות,ambiguous,"משרד רלוונטי, כותרת כללית"
26.13.04,"קרן למניעת זיהום ים,",המשרד להגנת הסביבה,קרנות,ambiguous,מניעת זיהום ים; קשור לאיכות הסביבה
26.13.05,קרן צער בעלי חיים,המשרד להגנת הסביבה,קרנות,drop,צער בעלי חיים אינו אנרגיה ירוקה
26.13.06,קרן שיקום מחצבות ים,המשרד להגנת הסביבה,קרנות,drop,שיקום מחצבות ים אינו אנרגיה ירוקה
26.14.01,פרוייקטים סביבתיים,המשרד להגנת הסביבה,"פרוייקטים מקק""ל",ambiguous,פרויקטים סביבתיים יכולים לכלול אנרגיה ירוקה
26.26.01,רזרבות,המשרד להגנת הסביבה,רזרבות,ambiguous,"משרד רלוונטי, כותרת כללית"
26.97.01,חוק צער בעלי חיים,משרד איכות הסביבה,צער בעלי חיים,drop,צער בעלי חיים אינו אנרגיה ירוקה
26.97.02,פעולות בעלי חיים,המשרד להגנת הסביבה,צער בעלי חיים,drop,פעולות בעלי חיים אינו אנרגיה ירוקה
26.97.03,הוצאת בעלי חיים,המשרד להגנת הסביבה,צער בעלי חיים,drop,הוצאת בעלי חיים אינו אנרגיה ירוקה
26.98.01,רזרבה להתייקרויות,המשרד להגנת הסביבה,רזרבות,ambiguous,"משרד רלוונטי, כותרת כללית"
26.98.02,רזרבה לפעולות,המשרד להגנת הסביבה,רזרבות,ambiguous,"משרד רלוונטי, כותרת כללית"
26.99.99,חשבון מעבר,המשרד להגנת הסביבה,חשבון מעבר,ambiguous,"משרד רלוונטי, כותרת כללית"
34.01.01,שירותים מרכזיים,משרד האנרגיה והמים,תחום פעולה כללי,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.01.02,אמרכלות ופעולות,משרד האנרגיה והמים,תחום פעולה כללי,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.02.01,שירותים מרכזיים,משרד התשתיות הלאומיות,מטה משרד התשתיות,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.02.02,יחידת רעידות אדמה,משרד האנרגיה והמים,מטה משרד התשתיות,drop,יחידת רעידות אדמה אינה אנרגיה ירוקה
34.02.03,לשכת סגנית השר,משרד התשתיות הלאומיות,מטה משרד התשתיות,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.02.04,תגבור מינהל הדלק,משרד התשתיות הלאומיות,מטה משרד התשתיות,ambiguous,מינהל דלק; יכול לכלול התייעלות אנרגטית
34.02.05,תגבור יחידת הנפט,משרד התשתיות הלאומיות,מטה משרד התשתיות,ambiguous,יחידת נפט; יכול לכלול התייעלות אנרגטית
34.04.01,מחשוב ומערכות מידע,משרד האנרגיה והמים,מחשוב המשרד,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.05.01,מינהלת גז טבעי,משרד התשתיות הלאומיות,הערכות לגז טבעי,ambiguous,גז טבעי קשור למעבר אנרגטי
34.06.02,יחידת המכרות,משרד האנרגיה והמים,מינהל המחקר למדעי,drop,יחידת מכרות אינה אנרגיה ירוקה
34.06.03,שירותים מרכזיים,משרד האנרגיה והמים,מינהל המחקר למדעי,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.06.04,אמרכלות,משרד האנרגיה והמים,מינהל המחקר למדעי,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.06.05,ועדת היגוי לבורות ים,משרד האנרגיה והמים,מינהל המחקר למדעי,drop,ועדת היגוי לבורות ים אינה אנרגיה ירוקה
34.06.06,רזרבה להתייקרויות,משרד האנרגיה והמים,מינהל המחקר למדעי,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.07.01,פעילות סיירת ירוקה,משרד התשתיות הלאומיות,סיירת ירוקה,ambiguous,פעילות סיירת ירוקה קשורה לאיכות הסביבה
34.08.01,פעולות מנהלת ההקמה,משרד התשתיות הלאומיות,מנהלת ההקמה של צנרת,drop,הקמת צנרת אינה אנרגיה ירוקה
34.10.01,רשויות פיתוח אזוריות,משרד התשתיות הלאומיות,רשויות פיתוח אזוריות,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.10.02,מועצת האזורים החופשיים,משרד התשתיות הלאומיות,רשויות פיתוח אזוריות,drop,מועצת אזורים חופשיים אינה אנרגיה ירוקה
34.11.01,פיתוח אנרגיות חלופיות,משרד האנרגיה והמים,מחקר ופיתוח באנרגיה,keep,פיתוח אנרגיות חלופיות היא אנרגיה ירוקה
34.12.01,עידוד חסכון באנרגיה,משרד התשתיות הלאומיות,יעול השימוש באנרגיה,keep,עידוד חיסכון באנרגיה היא אנרגיה ירוקה
34.12.02,רפרנטורה טכנית,משרד התשתיות הלאומיות,יעול השימוש באנרגיה,keep,רפרנטורה טכנית ליעול השימוש באנרגיה
34.12.03,יעילות השימוש באנרגיה,משרד האנרגיה והמים,יעול השימוש באנרגיה,keep,יעילות השימוש באנרגיה היא אנרגיה ירוקה
34.13.01,יצירת מידע והפצתו,משרד האנרגיה והמים,פעולות מידע,ambiguous,"משרד אנרגיה רלוונטי, יצירת מידע כללית"
34.14.02,פיקוח במשק הדלק,משרד האנרגיה והמים,פעולות פיקוח במשק הדלק,ambiguous,פיקוח דלק יכול לכלול התייעלות
34.16.01,מענקים לפיתוח תשתית,משרד התשתיות הלאומיות,פיתוח מערכת החשמל,ambiguous,פיתוח מערכת חשמל יכול לכלול מתחדשות
34.16.02,הערכות לקראת סיום,משרד התשתיות הלאומיות,פיתוח מערכת החשמל,ambiguous,פיתוח מערכת חשמל יכול לכלול מתחדשות
34.16.03,הקמת גוף לפיקוח על משק,משרד התשתיות הלאומיות,פיתוח מערכת החשמל,ambiguous,פיקוח משק חשמל יכול לכלול מתחדשות
34.16.04,פעילות ליישום חוק משק,משרד התשתיות הלאומיות,פיתוח מערכת החשמל,ambiguous,חוק משק חשמל יכול לכלול מתחדשות
34.17.01,מענקים למוסדות מחקר,משרד האנרגיה והמים,מחקר ופיתוח תשתית,ambiguous,מחקר ופיתוח תשתית במשרד אנרגיה
34.17.02,ניטור סייסמי,משרד התשתיות הלאומיות,מחקר ופיתוח תשתית,drop,ניטור סייסמי אינו אנרגיה ירוקה
34.17.03,תשתית מידע לחפושי נפט,משרד האנרגיה והמים,מחקר ופיתוח תשתית,drop,חיפושי נפט אינם אנרגיה ירוקה
34.17.04,פרויקט הגנות ים המלח,משרד התשתיות הלאומיות,מחקר ופיתוח תשתית,drop,פרויקט הגנות ים המלח אינו אנרגיה ירוקה
34.17.05,רזרבה למחקר,משרד התשתיות הלאומיות,מחקר ופיתוח תשתית,ambiguous,מחקר ופיתוח במשרד אנרגיה
34.18.01,רזרבה להתייקרויות,משרד האנרגיה והמים,רזרבה להתייקרויות,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.20.01,הוצאות שכר ונלווים,משרד התשתיות הלאומיות,רשות ממשלתית למים,drop,רשות המים אינה אנרגיה ירוקה
34.20.02,אמרכלות,משרד התשתיות הלאומיות,רשות ממשלתית למים,drop,רשות המים אינה אנרגיה ירוקה
34.20.03,השתתפויות במשרדי,משרד התשתיות הלאומיות,רשות ממשלתית למים,drop,רשות המים אינה אנרגיה ירוקה
34.20.04,פעולות משק המים,משרד התשתיות הלאומיות,רשות ממשלתית למים,drop,פעולות משק המים אינן אנרגיה ירוקה
34.20.05,משק המים - כללי,משרד התשתיות הלאומיות,רשות ממשלתית למים,drop,משק המים אינו אנרגיה ירוקה
34.21.01,פיקוח ומניעת זהום,משרד התשתיות הלאומיות,פעולות משק המים,drop,פיקוח זיהום מים אינו אנרגיה ירוקה
34.21.03,חסכון במים,משרד התשתיות הלאומיות,פעולות משק המים,drop,חיסכון במים אינו אנרגיה ירוקה
34.21.05,מחקרים וסקרים,משרד התשתיות הלאומיות,פעולות משק המים,drop,מחקרים מים אינם אנרגיה ירוקה
34.21.06,פעולות לתוספת מים,משרד התשתיות הלאומיות,פעולות משק המים,drop,פעולות לתוספת מים אינן אנרגיה ירוקה
34.21.07,ייעוץ והכנת מכרזים,משרד התשתיות הלאומיות,פעולות משק המים,drop,ייעוץ מים אינו אנרגיה ירוקה
34.21.08,פיקוח עליון,משרד התשתיות הלאומיות,פעולות משק המים,drop,פיקוח מים אינו אנרגיה ירוקה
34.21.09,פיקוח במסגרת הסכמי,משרד התשתיות הלאומיות,פעולות משק המים,drop,פיקוח מים אינו אנרגיה ירוקה
34.22.01,היחידה לקידום מפעלי,משרד התשתיות הלאומיות,היחידה לקידום מפעלי,drop,קידום מפעלי מים אינו אנרגיה ירוקה
34.23.01,מינהל לתשתיות ביוב,משרד התשתיות הלאומיות,המינהל לתשתיות ביוב,drop,תשתיות ביוב אינן אנרגיה ירוקה
34.24.01,רזרבה להתייקרויות -,משרד התשתיות הלאומיות,רזרבה למשק המים,drop,רזרבה למשק המים אינה אנרגיה ירוקה
34.30.01,הוצאות שכר,משרד האנרגיה,מטה המשרד,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.30.02,תפעול ופעולות,משרד האנרגיה,מטה המשרד,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.30.03,יחידות מקצועיות,משרד האנרגיה,מטה המשרד,ambiguous,יחידות מקצועיות במשרד אנרגיה
34.30.04,יחידות מקצועיות,משרד האנרגיה והמים,מטה המשרד,ambiguous,יחידות מקצועיות במשרד אנרגיה
34.30.05,מנהל הדלק ואוצרות טבע,משרד האנרגיה והמים,מטה המשרד,ambiguous,מינהל דלק ואוצרות טבע; קשור לאנרגיה
34.30.06,ייעוץ מקצועי ומחקרים,משרד האנרגיה והמים,מטה המשרד,ambiguous,ייעוץ ומחקרים במשרד אנרגיה
34.31.01,הוצאות שכר,משרד האנרגיה,מכון גיאולוגי,drop,מכון גיאולוגי אינו אנרגיה ירוקה
34.31.02,תפעול ופעולות,משרד האנרגיה,מכון גיאולוגי,drop,מכון גיאולוגי אינו אנרגיה ירוקה
34.32.01,רזרבה להתייקרויות,משרד האנרגיה,רזרבות,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
34.33.01,שכר ופעולות,משרד האנרגיה,משאבי מים,drop,משאבי מים אינם אנרגיה ירוקה
34.99.99,חשבון מעבר,משרד האנרגיה,חשבון מעבר,ambiguous,"משרד אנרגיה רלוונטי, כותרת כללית"
35.01.01,הועדה לאנרגיה אטומית,הועדה לאנרגיה אטומית,הועדה לאנרגיה אטומית,drop,אנרגיה אטומית אינה אנרגיה ירוקה
38.01.01,"""אופריישן אינדיפנדנס""",תמיכות בענפי המשק,פתוח שוקים ליצוא,ambiguous,"פיתוח שוקי יצוא, יכול לכלול ירוק"
38.01.08,ביטוח משנה עבור ביטוח,תמיכות בענפי המשק,פתוח שוקים ליצוא,ambiguous,"ביטוח יצוא, יכול לכלול יצוא ירוק"
38.01.19,פעולות לעידוד היצוא,תמיכות בענפי משק,פתוח שוקים ליצוא תעשיתי,ambiguous,"עידוד יצוא, יכול לכלול יצוא ירוק"
38.02.01,"מענקי מחקר ופיתוח עפ""י",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.02.02,"מענקים לשלבי מו""פ",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.02.03,"תשתיות מו""פ ומכוני מחקר",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.02.04,"מו""פ בין לאומי",תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.02.05,בדיקת פרויקטים ומנהלות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.02.06,תוכניות סיוע אחרות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.02.15,רזרבה להתיקרויות,תמיכות בענפי המשק,מחקר ופיתוח תעשייתי,ambiguous,מו
38.03.01,מענקים לפי חוק,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"עידוד השקעות הון, יכול לכלול ירוק"
38.03.02,הטבות מס - מסלול חלופי,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"הטבות מס, יכול לכלול השקעות ירוקות"
38.03.03,ערבות מדינה (תיקון 39),תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"ערבות מדינה, יכול לכלול השקעות ירוקות"
38.03.04,מענק הון,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"מענק הון, יכול לכלול השקעות ירוקות"
38.03.05,"מענקים להשקעות ביו""ש",תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"מענקים להשקעות, יכול לכלול ירוקות"
38.03.06,מענקים תקציביים למפעלים,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"מענקים למפעלים, יכול לכלול ירוקים"
38.03.07,"הטבות להשקעות ביו""ש",תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"הטבות להשקעות, יכול לכלול ירוקות"
38.03.10,רזרבה להתייקרויות,תמיכות בענפי המשק,הטבות לעידוד השקעות הון,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.04.01,פתוח שווקים ליצוא ידע,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"פיתוח שוקי יצוא, יכול לכלול ירוק"
38.04.04,"תמיכות בשיווק לחו""ל",תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"תמיכות בשיווק, יכול לכלול ירוק"
38.04.06,מטה לקידום עסקים,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"מטה קידום עסקים, יכול לכלול ירוקים"
38.04.08,רשות לשיתוף פעולה,תמיכות בענפי המשק,פעולות שונות לפיתוח,ambiguous,"שיתוף פעולה, יכול לכלול אנרגיה ירוקה"
38.05.01,ביטוח סיכוני סחר חוץ,תמיכות בענפי המשק,ביטוח סיכוני סחר חוץ,ambiguous,"ביטוח סחר חוץ, יכול לכלול יצוא ירוק"
38.07.01,תמיכה בפעולות גופים,תמיכות בענפי המשק,תמיכות בגופים המקדמים,ambiguous,"תמיכה בגופים מקדמים, יכול לכלול ירוקים"
38.08.01,פעולות לעידוד היצוא,תמיכות בענפי המשק,פעולות מנהל סחר חוץ,ambiguous,"עידוד יצוא, יכול לכלול יצוא ירוק"
38.08.02,ועדת היצף,תמיכות בענפי המשק,פעולות מנהל סחר חוץ,drop,ועדת היצף אינה אנרגיה ירוקה
38.09.01,פעולות בתחום התקינה,תמיכות בענפי המשק,תקינה,ambiguous,תקינה יכולה לכלול תקני אנרגיה ירוקה
38.09.02,המעבדה הלאומית לפיזיקה,תמיכות בענפי המשק,תקינה,drop,מעבדה לפיזיקה אינה אנרגיה ירוקה
38.10.01,ה.מ. חיזוק הצפון,תמיכות בענפי המשק,ה.מ. חזוק הצפון והדרום,ambiguous,"תוכנית אזורית, יכולה לכלול אנרגיה ירוקה"
38.10.02,תכנית הדרום,תמיכות בענפי המשק,ה.מ. חזוק הצפון והדרום,ambiguous,"תוכנית אזורית, יכולה לכלול אנרגיה ירוקה"
38.11.01,הפקות סרטים וטלויזיה,תמיכות בענפי המשק,עידוד הסרט,drop,הפקות סרטים וטלוויזיה אינן אנרגיה ירוקה
38.12.01,חונכות,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,"חונכות עסקים קטנים, יכול לכלול ירוקים"
38.12.02,סיוע לעסקים קטנים,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,"סיוע לעסקים קטנים, יכול לכלול ירוקים"
38.12.03,מימושי ערבויות מדינה,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,"ערבויות מדינה, יכול לכלול לעסקים ירוקים"
38.12.04,ערבויות מדינה להון,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,"ערבויות מדינה, יכול לכלול לעסקים ירוקים"
38.12.05,קרן סיוע לעסקים קטנים,תמיכות בענפי המשק,עידוד עסקים קטנים,ambiguous,"קרן סיוע, יכול לכלול לעסקים ירוקים"
38.13.01,כלים משלימים לחוק עידוד,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"תמיכה בתעשייה, יכול לכלול ירוקה"
38.13.02,הכשרת כח אדם,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"הכשרת כוח אדם, יכול לכלול לירוקה"
38.13.03,טיפול ממוקד,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"טיפול ממוקד בתעשייה, יכול לכלול ירוקה"
38.13.04,"נע""מ - אז""ת",תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"כותרת לא ברורה, משרד כלכלה רלוונטי"
38.13.05,תמיכות אחרות,תמיכות בענפי המשק,תמיכה בתעשייה,ambiguous,"תמיכות אחרות בתעשייה, יכול לכלול ירוקה"
38.14.01,הערכות התעשייה לחשיפה,תמיכות בענפי המשק,תקציב להערכות התעשייה,ambiguous,"הערכות תעשייה, יכול לכלול רגולציה סביבתית"
38.15.01,כיסוי ערבויות להלוואות,תמיכות בענפי המשק,מימוש ערבויות שלא,ambiguous,"ערבויות הלוואות, יכול לכלול לתעשייה ירוקה"
38.16.01,תמיכה בנושאי צרכנות,תמיכות בענפי המשק,צרכנות,drop,צרכנות אינה אנרגיה ירוקה
38.17.01,עתודות לתעשייה,תמיכות בענפי המשק,עתודות התעשייה,ambiguous,"עתודות לתעשייה, יכול לכלול ירוקה"
38.17.02,עתודות למדען הראשי,תמיכות בענפי המשק,עתודות התעשייה,ambiguous,"עתודות מדען ראשי, יכול לכלול ירוקה"
38.17.13,מנהלות אזוריות משותפות,תמיכות בענפי המשק,מנהלות אזוריות משותפות,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.18.01,תמיכות האפוטרופוס,תמיכות בענפי המשק,אפוטרופוס כללי,drop,אפוטרופוס אינו אנרגיה ירוקה
38.19.01,מכרזי העסקה במפעלים,תמיכות בענפי המשק,הטבות לעידוד השקעות,ambiguous,"מכרזי העסקה במפעלים, יכול לכלול ירוקים"
38.19.02,עתודה לתוכניות תעסוקה,תמיכות בענפי המשק,הטבות לעידוד השקעות,ambiguous,"תוכניות תעסוקה, יכול לכלול בתחום ירוק"
38.19.03,מסלול להפחתת פליטות,תמיכות בענפי המשק,הטבות לעידוד השקעות,keep,הפחתת פליטות קשורה לאנרגיה ירוקה
38.20.01,רזרבה להתיקרויות,תמיכות בענפי המשק,רזרבות,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.20.02,רזרבה לתמיכה בתעשיה,תמיכות בענפי המשק,רזרבות,ambiguous,"רזרבה לתמיכה בתעשייה, יכול לכלול ירוקה"
38.21.01,השתתפויות,תמיכות בענפי המשק,השתתפויות,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.22.01,החלטת ממשלה נגב,תמיכות בענפי המשק,תמיכה בנגב,ambiguous,תמיכה בנגב יכולה לכלול אנרגיה ירוקה
38.23.01,רזרבה להוצאות ביטחון,תמיכות בענפי המשק,רזרבות מיוחדות,drop,הוצאות ביטחון אינן אנרגיה ירוקה
38.30.01,הפעלת הרשות לחדשנות,כלכלה ותעשייה,המדען הראשי,ambiguous,"רשות חדשנות, סביר שתכלול ירוקה"
38.30.02,מענקי מחקר ופיתוח,כלכלה ותעשייה,המדען הראשי,ambiguous,מענקי מו
38.30.03,"תשתיות מו""פ",תמיכות בענפי המשק,המדען הראשי,ambiguous,תשתיות מו
38.30.04,"מו""פ בין-לאומי",כלכלה ותעשייה,המדען הראשי,ambiguous,מו
38.30.10,רזרבה,כלכלה ותעשייה,המדען הראשי,ambiguous,"כותרת כללית, מדען ראשי תומך בחדשנות"
38.40.01,קידום השקעות ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,"קידום השקעות, יכול לכלול ירוקות"
38.40.02,מסלולי תמיכה מינהליים,תמיכות בענפי המשק,עידוד המגזר העסקי,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.40.03,עסקים קטנים ובינוניים,תמיכות בענפי המשק,עידוד המגזר העסקי,ambiguous,"עסקים קטנים ובינוניים, יכול לכלול ירוקים"
38.40.04,קידום הייצוא ועידוד,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,"קידום יצוא, יכול לכלול יצוא ירוק"
38.40.09,פעולות כלליות לקידום,כלכלה ותעשייה,עידוד המגזר העסקי,ambiguous,"פעולות כלליות לקידום, יכול לכלול ירוק"
38.50.01,"תקינה, איכות והסמכה",תמיכות בענפי המשק,תמיכות בגופים ציבוריים,ambiguous,תקינה יכולה לכלול תקני אנרגיה ירוקה
38.60.01,מלאי חירום,תמיכות בענפי המשק,מלאי חירום,drop,מלאי חירום אינו אנרגיה ירוקה
38.70.01,שכר,כלכלה ותעשייה,שכר ותפעול המשרד,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.70.02,תפעול,כלכלה ותעשייה,שכר ותפעול המשרד,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.80.01,רזרבה,כלכלה ותעשייה,רזרבה,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
38.90.01,שכר ופעולות,כלכלה ותעשייה,רשות הרגולציה,ambiguous,רשות רגולציה יכולה לכלול אנרגיה ירוקה
38.99.99,חשבון מעבר,כלכלה ותעשייה,חשבון מעבר,ambiguous,"כותרת כללית, משרד כלכלה ותעשייה"
76.01.01,רכישת ציוד,תעשיה,פיתוח התעשייה,ambiguous,"רכישת ציוד תעשייתי, יכול להיות ירוק"
76.01.02,השקעה ממשלתית בהון,תעשיה,פיתוח התעשיה,ambiguous,"השקעה בהון תעשייתי, יכול להיות ירוק"
76.01.05,השקעות במחשוב,תעשיה,פיתוח התעשייה,drop,השקעות מחשוב אינן אנרגיה ירוקה
76.01.09,פיתוח אזורי תעשייה,תעשיה,פיתוח התעשייה,ambiguous,"פיתוח אזורי תעשייה, יכול לכלול ירוקים"
