code,title,office,domain,program,economic_class,functional_class,program_code,first_year,last_year
05.02.07.25,הכנסות מדמי ויתור מגורמ,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.07,1997,2004
05.02.07.26,הוצאות ביול חוזים,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.27,השתתפות המשרדים מביול ח,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,2005
05.02.07.28,הכנסות מגורמי חוץ מביול,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.07,1997,2005
05.02.07.29,הערכת מושכרים,משרד האוצר,שרותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,1998
05.02.07.30,השתתפות המשרדים בהערכה,משרד האוצר,שרותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,1998
05.02.07.31,הוצ' תפעול,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.32,השתתפות משרדים בבדיקת ארנונה,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,2005
05.02.07.33,"בדיקת שכ""ט וההוצ' ארנונה למיסוי עירוני",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.34,"הוצ' שמירה בקריה בת""א",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.35,"הוצ' אחזקה בקריה בת""א",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.36,"השתת' המשרדים בקריה ת""א",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,2004
05.02.07.37,הכנסות מגורמי חוץ,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.07,1997,2005
05.02.07.38,"הכנסה מגו""ח לייעוץ, ליווי, הכנת מכרזים ופרסום",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.07,1997,2005
05.02.07.39,"הוצאות לייעוץ, ליווי, הכנת מכרזים ופרסום",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.40,"השת' המשרדים בהוצאות ייעוץ, הכנת מכרזים ופרסום",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,2005
05.02.07.41,"הוצאות ייעוץ, ניהול, פיקוח ותפעול חניונים",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.42,השתת' במס הכנסה עבור,משרד האוצר,שרותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,1998
05.02.07.43,השתת' משרדי ממשלה,משרד האוצר,שרותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,1997,1998
05.02.07.48,השתתפות המשרדים בסקר נכסים,משרד האוצר,שרותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,2001,2001
05.02.07.49,השתתפות המשרדים בסקר נכסים,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,2001,2005
05.02.07.50,טיפול בממצאי סקר נכסי המדינה,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,1997,2005
05.02.07.51,רזרבה להתייקרויות - קניות,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2002,2004
05.02.07.52,רזרבה להתייקרויות בשכר,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,שכר,אוצר,05.02.07,2002,2004
05.02.07.53,רזרבה לעמידה ביעדי הגירעון,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.60,טיפול בממצאי סקר נכסי מדינה,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.61,"תפעול, תחזוקה וניהול מאגר נתוני הסקר",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.62,מעקב ושמירה תכנונית,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.63,השתתפות משרדים במעקב ושמירה תכנונית,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,2003,2005
05.02.07.64,"ייעוץ, ליווי ופיקוח תחזוקה",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.65,"השתתפות משרדים בייעוץ, ליווי ופיקוח תחזוקה",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,2003,2005
05.02.07.66,"קריות ומשרדי ממשלה, פיתוח ואחזקה",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,קניות,אוצר,05.02.07,2003,2005
05.02.07.67,השתתפות משרדים בפיתוח ואחזקת קריות,משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,2003,2005
05.02.07.68,"הכנסות מגו""ח לפיתוח ואחזקת קריות",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.07,2003,2005
05.02.07.69,"השתתפות משרדים בייעוץ, ניהול, פיקוח ותפעול חניונים",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.07,2003,2005
05.02.07.70,"הכנסות מגו""ח לייעוץ, ניהול, פיקוח ותפעול חניונים",משרד האוצר,שירותי מטה ממשלתיים,ניהול הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.07,2003,2005
05.02.07.95,רזרבה להתייקרויות כללית,משרד האוצר,שרותי מטה ממשלתיים,ניהול הדיור הממשלתי,רזרבות,אוצר,05.02.07,1998,1999
05.02.08.01,"ליווי, פיקוח, תחזוקה ופיתוח קריות ומשרדי ממשלה",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.02,"השתתפות משרדים בליווי, פיקוח, תחזוקה ופיתוח קריות ומשרדי ממשלה",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.03,"הכנסות מגורמי חוץ בליווי, פיקוח, תחזוקה ופיתוח קריות ומשרדי ממשלה",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2004,2014
05.02.08.06,שמאות מדידות והערכה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.07,"השתתפות משרדים בשמאות, מדידות והערכה",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.08,מערכת מידע גיאוגרפית (GIS),משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2010,2014
05.02.08.10,"ייעוץ, סקרים ובדיקת פרוגרמות",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.11,"השתתפות משרדים בייעוץ, סקרים ובדיקת פרוגרמות",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.14,"ליווי, הכנת מכרזים ופרסום",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.15,"השתתפות משרדים בליווי, הכנת מכרזים ופרסום",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.16,"הכנסות מגורמי חוץ - ליווי, הכנת מכרזים ופרסום",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2004,2014
05.02.08.19,ביול חוזים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2008
05.02.08.20,השתתפות משרדים בביול חוזים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2008
05.02.08.21,"הכנסות גו""ח מביול",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2004,2008
05.02.08.22,רזרבה לאתרים זמניים וקרווילות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2010,2014
05.02.08.23,הכנסות מגורמי חוץ,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2010,2014
05.02.08.24,"בדיקת אגרות, היטלים וארנונה",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.25,"השתתפות משרדים בבדיקת אגרות, היטלים וארנונה",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.26,השתתפות משרדי הממשלה ברכישת קרוילות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2010,2014
05.02.08.28,סקר ומיפוי נכסי מדינה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.29,השתתפות משרדים בסקר ומיפוי נכסי מדינה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.30,הכנסה מגורמי חוץ,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2004,2014
05.02.08.33,הוצאות למכירה ולמימוש נכסים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.34,"טיפול בממצאי סקר, תחזוקה ועדכון שוטף מאגר נתונים",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.37,מעקב ושמירה תכנונית,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.38,השתתפות משרדים במעקב ושמירה תכנונית,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.41,קניית שירותים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.42,מיכון,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.43,מערך מידע לפיצויים והפקעות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2010,2014
05.02.08.45,טיפול בפינוי אתרים זמניים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2010,2014
05.02.08.46,פירוק והרכבת קרוילות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2010,2014
05.02.08.49,"ניהול, פיקוח ותפעול חניונים",משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.50,השתתפות משרדים בחניונים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.51,הכנסה מגורמי חוץ - חניונים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2004,2014
05.02.08.54,פעולות מרכזיות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2014
05.02.08.55,השתתפות משרדים בפעולות מרכזיות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2014
05.02.08.56,הכנסות מגורמי חוץ - פעולות מרכזיות,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2004,2014
05.02.08.58,תפעול מאגר המחירים המאוחד בנושא בינוי ותחזוקה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2006,2014
05.02.08.59,השתתפות המשרדים במאגר המחירים המאוחד,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2006,2014
05.02.08.60,הכנסה מגורמי חוץ - מאגר המחירים המאוחד,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2006,2014
05.02.08.61,התייעלות אנרגטית,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2009,2013
05.02.08.90,רזרבה לעמידה ביעדי הגירעון,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2006
05.02.08.91,מרכז אנרגיה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2004,2007
05.02.08.92,השתתפות משרדים במרכז אנרגיה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2007
05.02.08.93,השתתפות המכס במרכז אנרגיה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2004,2007
05.02.08.94,רזרבה לעמידה ביעד ההוצאה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2005,2014
05.02.08.95,רפורמה בחוק חובת המכרזים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2009,2014
05.02.08.96,קבלנים מוכרים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2009,2014
05.02.08.97,הדרכה - חוק חובת המכרזים,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,קניות,אוצר,05.02.08,2009,2014
05.02.08.98,השתתפות משרדים בהדרכה,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,העברות  פנים תקציביות,אוצר,05.02.08,2009,2014
05.02.08.99,הכנסות מגורמי חוץ,משרד האוצר,שירותי מטה ממשלתיים,מנהל הדיור הממשלתי,הכנסות מיועדות,אוצר,05.02.08,2009,2014
05.02.09.24,ביקורת איכות,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.25,מיכון וספירת מלאי,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.30,רכישת ריהוט סטנדרטי לממ,משרד האוצר,שרותי מטה ממשלתיים,פקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,1998
05.02.09.31,שרותי כח אדם - בדיקות חומרה ותוכנה,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.32,בדיקת טיב טובין,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.33,הכנסה מגורמי חוץ לבדיקת טובין,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,הכנסות מיועדות,אוצר,05.02.09,1997,2014
05.02.09.34,בדיקות חומרה תוכנה,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.35,הכנסות מגורמי חוץ לבדיקות תוכנה וחומרה,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,הכנסות מיועדות,אוצר,05.02.09,1997,2014
05.02.09.36,"עב""צ ריהוט סטנדרטי",משרד האוצר,שרותי מטה ממשלתיים,פקוח על המשק הממשלתי,שכר,אוצר,05.02.09,1997,2001
05.02.09.37,פעולות אירגוניות - משרד ראשי,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.38,"הדרכה בנושא חוק חובת מכרזים, רכש לוגיסטיקה",משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,קניות,אוצר,05.02.09,1997,2014
05.02.09.39,השתתפות משרדים,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,העברות  פנים תקציביות,אוצר,05.02.09,1997,2014
05.02.09.40,הכנסה מגורמי חוץ,משרד האוצר,שירותי מטה ממשלתיים,פיקוח על המשק הממשלתי,הכנסות מיועדות,אוצר,05.02.09,2002,2014
05.02.09.95,רזרבה להתייקרויות כללית,משרד האוצר,שרותי מטה ממשלתיים,פקוח על המשק הממשלתי,רזרבות,אוצר,05.02.09,1998,1999
05.02.09.99,רזרבה,משרד האוצר,שרותי מטה ממשלתיים,פקוח על המשק הממשלתי,קניות,אוצר,05.02.09,2000,2000
05.02.10.01,שיא כח אדם תכנון ותכנות 27) קלט פלט(15) הפעלת המחשב(13),משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,שכר,אוצר,05.02.10,1997,2004
05.02.10.02,שעות נוספות,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,שכר,אוצר,05.02.10,1997,2004
05.02.10.03,תוספת כוננות,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,שכר,אוצר,05.02.10,1997,2004
05.02.10.04,חמרי גלם.,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1998
05.02.10.05,אחזקת מכונות ותוכנות ושכירות רכב,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1998
05.02.10.06,כח אדם לתפעול תקשורת וקידוד,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1997
05.02.10.07,השתת' בחמרי גלם ומכונות,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,1997,2004
05.02.10.08,תשתית וחומרים,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1998
05.02.10.09,סיוע חברות באחזקת מערכות,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1997
05.02.10.10,קווי תמסורת,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1998
05.02.10.11,השתתפות גורמי חוץ בפרוייקט תהילה,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,הכנסות מיועדות,אוצר,05.02.10,1997,2013
05.02.10.12,השתתפות בפרוייקט מרכבה,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,1997,2011
05.02.10.13,השתתפות בפרוייקט ממשל זמין,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2003,2011
05.02.10.14,הדרכה מיכון,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1997
05.02.10.15,אחזקת מערכות משרד ראשי,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1998
05.02.10.16,הקמת מערכת קצין תקציבים,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,1997
05.02.10.17,השתתפות משרדים בקצין תקציבים,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,1997,1999
05.02.10.18,ארוח,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2013
05.02.10.20,חומרים מתכלים,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2013
05.02.10.21,תחזוקת חומרה ותוכנה,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2014
05.02.10.22,תחזוקת תוכנה בסיסית,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2005
05.02.10.23,קנית שרותי מיכון,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2014
05.02.10.24,תחזוקת תקשורת,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2013
05.02.10.25,קנית שרותי מיכון-אוצר,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2005
05.02.10.26,פיתוח מערך מיכון-ק.תקצי,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1997,2005
05.02.10.27,רזרבה להתיקרויות בקניות,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,1998,2004
05.02.10.28,השתתפות משרדים בפרוייקט תהילה,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,1999,2012
05.02.10.29,השתתפות משרדים במיכון אוצר,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2000,2014
05.02.10.30,השתתפות אגפי האוצר,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2003,2012
05.02.10.31,השתתפויות משרד האוצר (כולל רשות המיסים) בבוחן,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2004,2014
05.02.10.32,"יעוץ תשתיות עבור רוה""מ",משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2004,2007
05.02.10.33,"פרוייקט ""תהילה""",משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2005,2014
05.02.10.34,"דואר קב""טים",משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2005,2009
05.02.10.35,"השתתפות משרדים במערכת דואר קב""טים",משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2005,2008
05.02.10.36,"הכנסות מגורמי חוץ - דואר קבט""ים",משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,הכנסות מיועדות,אוצר,05.02.10,2005,2009
05.02.10.37,הכנסות מגורמי חוץ - מיכון,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,הכנסות מיועדות,אוצר,05.02.10,2005,2014
05.02.10.38,השתתפות בתהילה,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2007,2014
05.02.10.39,מערכת אקטואריה,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2005,2008
05.02.10.40,פיתוח מגנום,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2006,2010
05.02.10.41,השתתפות משרד החינוך בפיתוח מגנום,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,העברות  פנים תקציביות,אוצר,05.02.10,2006,2009
05.02.10.42,ועדת תקשוב מרכזית,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2010,2014
05.02.10.43,רזרבה למיכון,משרד האוצר,שירותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2011,2014
05.02.10.95,רזרבה להתייקרויות כללית,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,רזרבות,אוצר,05.02.10,1998,1999
05.02.10.99,רזרבה,משרד האוצר,שרותי מטה ממשלתיים,מערכות מידע ומיכון,קניות,אוצר,05.02.10,2000,2000
05.02.11.01,הטמעת הרפורמה בחשבונאות הממשלתית,משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",קניות,אוצר,05.02.11,2004,2014
05.02.11.02,השתתפות משרדים בהטמעת הרפורמה,משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",העברות  פנים תקציביות,אוצר,05.02.11,2004,2013
05.02.11.03,"מבקר חשבות חשכ""ל",משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",קניות,אוצר,05.02.11,2008,2014
05.02.11.04,השתתפות משרד הביטחון בפרויקט PPP,משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",העברות  פנים תקציביות,אוצר,05.02.11,2010,2012
05.02.11.05,השתתפות משרד הבטחון באוצר,משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",העברות  פנים תקציביות,אוצר,05.02.11,2010,2012
05.02.11.06,השתתפות במשרדים - הטמעת הרפורמה בחשבונאות הממשלתית,משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",הכנסות מיועדות,אוצר,05.02.11,2010,2011
05.02.11.07,השתתפות אגפי האוצר בהטמעת הרפורמה בחשבונאות הממשלתית,משרד האוצר,שירותי מטה ממשלתיים,"אמרכלות חשכ""ל",העברות  פנים תקציביות,אוצר,05.02.11,2011,2011
