code,year,amount_allocated,amount_revised,amount_used
38.02.02.95,2000,0,0,0
38.02.02.95,2001,0,0,0
38.02.02.95,2002,0,0,0
38.02.02.95,2003,0,0,0
38.02.02.95,2004,0,0,0
38.02.04.01,1997,3145000,4095000,2945000
38.02.04.01,1998,3404000,3336000,2246370
38.02.04.01,1999,3407000,5641000,5527975
38.02.04.01,2000,5689000,5689000,5669918
38.02.04.01,2001,6089000,6108000,5747891
38.02.04.01,2002,5785000,5204000,4371195
38.02.04.01,2003,4744000,5303000,4962610
38.02.04.01,2004,0,4641000,4384506
38.02.04.01,2005,4627000,5151000,4447441
38.02.04.01,2006,4559000,0,0
38.02.04.01,2007,0,0,0
38.02.04.01,2008,0,0,0
38.02.04.01,2009,0,0,0
38.02.04.02,1997,0,0,0
38.02.04.02,1998,0,0,0
38.02.04.02,2009,25033000,15099000,15098553
38.02.04.02,2010,25033000,18548000,18547925
38.02.04.02,2011,22888000,14536000,14535230
38.02.04.02,2012,22888000,15267000,15148642
38.02.04.02,2013,0,0,0
38.02.04.02,2014,0,0,0
38.02.04.03,1997,-1737000,-1737000,-1737000
38.02.04.03,1998,-1813000,-1777000,-1777000
38.02.04.03,1999,-1815000,-1815000,-1815000
38.02.04.03,2000,-1995000,-2695000,-2680000
38.02.04.03,2001,-2695000,-2695000,-2680000
38.02.04.03,2002,-2627000,-2627000,-2571000
38.02.04.03,2003,-2492000,-2243000,-2243000
38.02.04.03,2004,-1513000,-1513000,-1513000
38.02.04.03,2005,-2500000,-2385000,-2385715
38.02.04.03,2006,-2500000,0,0
38.02.04.03,2007,0,0,0
38.02.04.03,2008,0,0,0
38.02.04.04,1997,-1106000,-1106000,-906000
38.02.04.04,1998,0,0,0
38.02.04.04,1999,0,0,0
38.02.04.05,1997,-302000,-302000,-302000
38.02.04.05,1998,-325000,-318000,-318000
38.02.04.05,1999,-325000,-325000,-325000
38.02.04.05,2000,-345000,-345000,-152000
38.02.04.05,2001,-345000,-345000,-322500
38.02.04.05,2002,-360000,-360000,0
38.02.04.05,2003,-391000,-352000,-352000
38.02.04.05,2004,-336000,-336000,-336000
38.02.04.05,2005,0,0,0
38.02.04.05,2006,0,0,0
38.02.04.06,1998,52537000,146483000,146443574
38.02.04.06,1999,159876000,144647000,142916297
38.02.04.06,2000,173711000,164195000,139612113
38.02.04.06,2001,158981000,153906000,155476638
38.02.04.06,2002,166173000,185673000,183842139
38.02.04.06,2003,250496000,228931000,226008590
38.02.04.06,2004,251283000,292251000,292619178
38.02.04.06,2005,299032000,268475000,268589638
38.02.04.06,2006,298969000,275153000,274526070
38.02.04.06,2007,268264000,267415000,256194890
38.02.04.06,2008,292800000,259427000,257013440
38.02.04.06,2009,295000000,306093000,306093000
38.02.04.06,2010,363400000,350118000,331692023
38.02.04.06,2011,372799000,439631000,435772359
38.02.04.06,2012,372677000,524109000,515486544
38.02.04.06,2013,0,0,0
38.02.04.06,2014,0,0,0
38.02.04.07,1998,0,-15401000,-15401000
38.02.04.07,1999,-16346000,-16346000,-14791729
38.02.04.07,2000,-17964000,-17964000,-14410500
38.02.04.07,2001,-16563000,-16563000,-15547663
38.02.04.07,2002,-17280000,-17280000,-17282000
38.02.04.07,2003,-25687000,-25687000,-23188482
38.02.04.07,2004,-25128000,-26940000,-26940000
38.02.04.07,2005,-27500000,-27500000,-27499964
38.02.04.07,2006,-28000000,-28000000,-27373818
38.02.04.07,2007,-27436000,-27436000,-25666090
38.02.04.07,2008,-28624000,-28624000,-28623081
38.02.04.07,2009,-29500000,-29500000,-29500000
38.02.04.07,2010,-29500000,-35218000,-35218000
38.02.04.07,2011,-31500000,-42000000,-40298000
38.02.04.07,2012,-31500000,-55238000,-53573000
38.02.04.07,2013,0,0,0
38.02.04.07,2014,0,0,0
38.02.04.08,1998,0,-73242000,-73222000
38.02.04.08,1999,-81715000,-71315000,-71315000
38.02.04.08,2000,-89805000,-89805000,-70205000
38.02.04.08,2001,-82800000,-77725000,-77738000
38.02.04.08,2002,-86570000,-86570000,-86562000
38.02.04.08,2003,-114859000,-108983000,-108983000
38.02.04.08,2004,-113077000,-133659000,-133659000
38.02.04.08,2005,-136230000,-122208000,-122208285
38.02.04.08,2006,-123663000,-123663000,-123670000
38.02.04.08,2007,-124313000,-124313000,-115387658
38.02.04.08,2008,-122697000,-117490000,-115732323
38.02.04.08,2009,-132750000,-133505000,-133505000
38.02.04.08,2010,-166950000,-166950000,-148595828
38.02.04.08,2011,-200589000,-196619000,-196619000
38.02.04.08,2012,-200589000,-234624000,-234624000
38.02.04.08,2013,0,0,0
38.02.04.08,2014,0,0,0
38.02.04.09,2008,6365000,5391000,5391393
38.02.04.09,2009,0,0,0
38.02.04.09,2010,0,0,0
38.02.04.10,2008,6365000,5391000,5391393
38.02.04.10,2009,0,0,0
38.02.04.10,2010,0,0,0
38.02.04.11,2008,6978000,3793000,3792264
38.02.04.11,2009,0,0,0
38.02.04.11,2010,0,0,0
38.02.04.12,2008,1457000,0,0
38.02.04.12,2009,0,0,0
38.02.04.12,2010,0,0,0
38.02.04.13,2008,4368000,0,0
38.02.04.13,2009,0,0,0
38.02.04.13,2010,0,0,0
38.02.04.14,2008,4368000,0,0
38.02.04.14,2009,0,0,0
38.02.04.14,2010,0,0,0
38.02.04.15,2008,6378000,5778000,5781842
38.02.04.15,2009,5872000,4872000,4625950
38.02.04.15,2010,5872000,6119000,5986305
38.02.04.15,2011,4945000,6445000,6269774
38.02.04.15,2012,4945000,1568000,1567954
38.02.04.15,2013,0,0,0
38.02.04.15,2014,0,0,0
38.02.04.16,2008,1322000,1322000,1322000
38.02.04.16,2009,0,0,0
38.02.04.16,2010,0,0,0
38.02.04.17,2008,0,0,0
38.02.04.18,2008,156000,8454000,8813919
38.02.04.18,2009,14200000,8389000,8388808
38.02.04.18,2010,14200000,7163000,7162398
38.02.04.18,2011,12848000,9402000,9401213
38.02.04.18,2012,12848000,10731000,10726068
38.02.04.18,2013,0,0,0
38.02.04.18,2014,0,0,0
38.02.04.19,2008,8743000,11064000,11064000
38.02.04.19,2009,8743000,7961000,7961000
38.02.04.19,2010,8743000,7520000,7520000
38.02.04.19,2011,8743000,5475000,5475000
38.02.04.19,2012,8743000,0,0
38.02.04.19,2013,0,0,0
38.02.04.19,2014,0,0,0
38.02.04.20,2008,17640000,20640000,7980696
38.02.04.20,2009,17640000,29056000,8932800
38.02.04.20,2010,17640000,13999000,7379173
38.02.04.20,2011,10434000,19193000,12149796
38.02.04.20,2012,10614000,6043000,3808350
38.02.04.20,2013,0,0,0
38.02.04.20,2014,0,0,0
38.02.04.21,2008,-7765000,-7765000,0
38.02.04.21,2009,-7765000,-7765000,0
38.02.04.21,2010,-7765000,-7765000,0
38.02.04.21,2011,0,0,0
38.02.04.21,2012,0,0,0
38.02.04.22,2008,0,0,-5059944
38.02.04.22,2009,0,0,0
38.02.04.22,2010,0,0,0
38.02.04.23,2009,945000,945000,0
38.02.04.23,2010,945000,1890000,1890000
38.02.04.23,2011,1225000,1222000,1221925
38.02.04.23,2012,1225000,0,0
38.02.04.23,2013,0,0,0
38.02.04.23,2014,0,0,0
38.02.04.60,2009,0,116000000,114550000
38.02.04.60,2010,0,0,0
38.02.04.60,2011,0,0,0
38.02.04.61,2009,0,56000000,56000000
38.02.04.61,2010,0,0,0
38.02.04.61,2011,0,0,0
38.02.04.62,2009,0,39000000,37900000
38.02.04.62,2010,0,0,0
38.02.04.62,2011,0,0,0
38.02.04.90,2003,0,16897000,0
38.02.04.90,2004,0,0,0
38.02.04.90,2005,0,0,0
38.02.04.90,2006,0,0,0
38.02.04.95,1998,0,1075000,0
38.02.04.95,1999,0,0,0
38.02.04.95,2000,0,0,0
38.02.04.95,2001,0,0,0
38.02.04.95,2002,0,0,0
38.02.04.95,2003,0,0,0
38.02.04.95,2004,0,0,0
38.02.06.01,2000,10522000,0,0
38.02.06.01,2001,10372000,0,0
38.02.06.01,2002,0,0,0
38.02.06.01,2003,0,0,0
38.02.06.01,2004,0,0,0
38.02.06.01,2012,0,0,0
38.02.06.01,2013,0,0,0
38.02.06.01,2014,0,0,0
38.02.06.02,1997,0,0,0
38.02.06.02,1998,0,0,0
38.02.06.02,2000,0,0,0
38.02.06.03,1997,0,0,0
38.02.06.03,1998,0,0,0
38.02.06.03,2000,-10522000,-12822000,-12822000
38.02.06.03,2001,-10372000,-10372000,-10372000
38.02.06.03,2002,0,0,0
38.02.06.03,2003,0,0,0
38.02.06.03,2004,0,0,0
38.02.06.04,1997,0,0,0
38.02.06.04,1998,0,0,0
38.02.06.04,2000,0,0,0
38.02.06.05,1997,0,323000,323000
38.02.06.05,1998,0,0,0
38.02.06.05,1999,0,0,0
38.02.06.05,2000,0,0,0
38.02.06.05,2001,0,0,0
38.02.06.05,2002,0,0,0
38.02.06.05,2003,0,0,0
38.02.06.05,2004,0,0,0
38.02.06.06,2000,0,9372000,9206613
38.02.06.06,2001,0,9833000,9253637
38.02.06.06,2002,0,0,0
38.02.06.06,2003,0,0,0
38.02.06.06,2004,0,0,0
38.02.06.07,1997,0,0,0
38.02.06.07,1998,0,0,0
38.02.06.07,2000,0,3650000,1807974
38.02.06.07,2001,0,1765000,1283467
38.02.06.07,2002,0,481000,421488
38.02.06.07,2003,0,0,0
38.02.06.07,2004,0,0,0
38.02.06.08,1997,0,18000,18000
38.02.06.08,1998,0,0,0
38.02.06.08,1999,0,0,0
38.02.06.08,2000,0,0,0
38.02.06.08,2001,0,0,0
38.02.06.09,2000,0,1000000,926858
38.02.06.09,2001,0,1058000,823467
38.02.06.09,2002,0,234000,0
38.02.06.09,2003,0,0,0
38.02.06.09,2004,0,0,0
38.02.15.01,1997,23768000,23768000,0
38.02.15.01,1998,31038000,30417000,0
38.02.15.01,1999,17400000,0,0
38.02.15.01,2000,26613000,26613000,0
38.02.15.01,2001,25567000,0,0
38.02.15.01,2002,28891000,28891000,0
38.02.15.01,2003,25505000,24196000,0
38.02.15.01,2004,15965000,0,0
38.02.15.01,2005,12620000,12620000,0
38.02.15.01,2006,19770000,0,0
38.02.15.01,2007,18170000,0,0
38.02.15.01,2008,12709000,0,0
38.02.15.01,2009,14444000,0,0
38.02.15.01,2010,13724000,0,0
38.02.15.01,2011,10833000,0,0
38.02.15.01,2012,29748000,0,0
38.02.15.01,2013,0,0,0
38.02.15.01,2014,0,0,0
38.02.15.03,1997,2175000,2175000,0
38.02.15.03,1998,1625000,1592000,0
38.02.15.03,1999,4885000,0,0
38.02.15.03,2000,2035000,2035000,0
38.02.15.03,2001,4499000,0,0
38.02.15.03,2002,5037000,5037000,0
38.02.15.03,2003,10443000,8960000,0
38.02.15.03,2004,13456000,0,0
38.02.15.03,2005,9253000,9253000,0
38.02.15.03,2006,10028000,28000,0
38.02.15.03,2007,8047000,0,0
38.02.15.03,2008,7082000,4391000,0
38.02.15.03,2009,10912000,0,0
38.02.15.03,2010,12837000,0,0
38.02.15.03,2011,8536000,0,0
38.02.15.03,2012,12962000,0,0
38.02.15.03,2013,0,0,0
38.02.15.03,2014,0,0,0
38.04.01.01,1997,62000,69000,48376
38.04.01.01,1998,66000,65000,14202
38.04.01.01,1999,67000,67000,43980
38.04.01.01,2000,70000,93000,9095
38.04.01.01,2001,72000,121000,16135
38.04.01.01,2002,73000,175000,0
38.04.01.01,2003,67000,77000,0
38.04.01.01,2004,44000,56000,0
38.04.01.01,2005,38000,93000,59925
38.04.01.01,2006,35000,67000,12936
38.04.01.01,2007,28000,81000,52112
38.04.01.01,2008,26000,55000,8719
38.04.01.01,2009,22000,42000,20169
38.04.01.01,2010,20000,20000,0
38.04.01.01,2011,20000,20000,0
38.04.01.01,2012,20000,20000,0
38.04.01.01,2013,0,0,0
38.04.01.01,2014,0,0,0
38.04.06.06,1997,0,0,0
38.04.06.06,1998,0,0,0
38.04.06.06,1999,0,0,0
38.09.01.12,2000,0,400000,399906
38.09.01.12,2001,0,0,0
38.09.01.12,2002,0,0,0
38.09.01.12,2003,0,0,0
38.09.01.12,2004,0,0,0
38.09.01.15,2005,0,0,0
38.13.01.50,1998,16109000,15787000,15787000
38.13.01.50,1999,0,0,0
38.13.01.50,2000,0,0,0
38.13.01.50,2001,0,0,0
38.13.01.50,2002,0,0,0
38.13.01.50,2003,0,0,0
38.13.01.50,2004,0,0,0
38.13.03.25,1999,0,4500000,0
38.13.03.25,2000,0,9000000,4500000
38.13.03.25,2001,0,6000000,0
38.13.03.25,2002,0,13539000,4879138
38.13.03.25,2003,0,7370000,6961560
38.13.03.25,2004,0,408000,0
38.13.03.25,2005,0,5326000,109987
38.13.03.25,2006,0,5215000,5209368
38.13.03.25,2007,0,0,0
38.13.03.25,2008,0,0,0
38.13.03.74,2002,0,5000000,5000000
38.13.03.74,2003,0,0,0
38.13.03.74,2004,0,0,0
38.13.04.23,2000,0,0,0
38.13.04.23,2001,0,0,0
38.13.04.35,2000,0,0,0
38.13.04.35,2001,0,0,0
38.17.02.01,2011,0,0,0
38.17.02.01,2012,0,0,0
38.17.02.01,2013,0,0,0
38.17.02.01,2014,0,0,0
38.30.01.01,2013,214500000,485932000,846360500
38.30.01.01,2014,235218000,661287000,953343666
38.30.01.01,2015,323827000,300704000,913852953
38.30.01.01,2016,344194000,591841000,1086136339
38.30.01.01,2017,0,0,0
38.30.01.01,2018,0,0,0
38.30.01.02,2013,0,0,-450000000
38.30.01.02,2014,0,0,-367330411
38.30.01.02,2015,0,0,-618435896
38.30.01.02,2016,0,0,-560625221
38.30.01.02,2017,0,0,-1156244
38.30.01.02,2018,0,0,0
38.30.01.03,2013,30037000,0,0
38.30.01.03,2014,56991000,0,0
38.30.01.03,2015,20541000,0,0
38.30.01.03,2016,75000000,1363000,0
38.30.01.03,2017,0,0,0
38.30.01.03,2018,0,0,0
38.30.01.04,2013,2900000,90000,0
38.30.01.04,2014,2500000,0,0
38.30.01.04,2015,0,0,0
38.30.01.04,2016,0,0,0
38.30.01.05,2013,29000000,32205000,31607000
38.30.01.05,2014,29500000,31220000,29500000
38.30.01.05,2015,33160000,33898000,33898000
38.30.01.05,2016,34260000,42260000,42260000
38.30.01.05,2017,56775000,33500000,33613599
38.30.01.05,2018,59326000,46000000,47712790
38.30.01.05,2019,56806000,56069000,55135087
38.30.01.05,2020,,50350000,49213552
38.30.01.05,2021,54000000,53511000,49994350
38.30.01.05,2022,57000000,54548000,50370128
38.30.01.05,2023,58000000,59000000,54935465
38.30.01.05,2024,59500000,62707000,60044746
38.30.01.05,2025,64000000,66240000,64171687
38.30.01.05,2026,73600000,73600000,
38.30.01.07,2013,0,0,0
38.30.01.07,2014,0,0,0
38.30.01.07,2015,0,0,0
38.30.01.07,2016,0,0,0
38.30.01.07,2017,0,0,0
38.30.01.07,2018,0,0,0
38.30.01.08,2013,202958000,31000000,23728578
38.30.01.08,2014,42450000,35567000,35410978
38.30.01.08,2015,36000000,36000000,30143318
38.30.01.08,2016,43000000,23937000,21586444
38.30.01.08,2017,39709000,11583000,14627327
38.30.01.08,2018,43971000,12032000,12031726
38.30.01.08,2019,35000000,17640000,17639589
38.30.01.08,2020,,10033000,8385175
38.30.01.08,2021,13212000,4001000,4001414
38.30.01.08,2022,9320000,0,0
38.30.01.08,2023,5000000,0,0
38.30.01.08,2024,0,0,0
38.30.01.08,2025,0,0,0
38.30.01.09,2013,0,0,0
38.30.01.09,2014,0,0,0
38.30.01.09,2015,0,0,0
38.30.01.10,2013,-3723000,-3723000,-3714000
38.30.01.10,2014,-4025000,-4025000,-3050000
38.30.01.10,2015,-7993000,-7993000,-7993000
38.30.01.10,2016,-3950000,-3785000,-3784247
38.30.01.10,2017,-3950000,-3050000,-3050000
38.30.01.10,2018,-3950000,-3050000,-3050000
38.30.01.10,2019,-3050000,-3086000,-3086000
38.30.01.10,2020,,0,0
38.30.01.10,2021,0,0,0
38.30.01.11,2013,0,-600000,-600000
38.30.01.11,2014,0,-610000,-610000
38.30.01.11,2015,0,0,0
38.30.01.11,2016,0,0,0
38.30.01.12,2013,0,0,-1175135
38.30.01.12,2014,0,0,-11200000
38.30.01.12,2015,0,0,-4222024
38.30.01.12,2016,0,0,-4674926
38.30.01.12,2017,0,0,0
38.30.01.12,2018,0,0,0
38.30.01.13,2013,0,0,0
38.30.01.13,2014,0,0,0
38.30.01.13,2015,0,0,0
38.30.01.13,2016,0,0,0
38.30.01.14,2016,-900000,-734000,-733900
38.30.01.14,2017,-1510000,-610000,-610000
38.30.01.14,2018,-1510000,-610000,-610000
38.30.01.14,2019,-610000,-774000,-761757
38.30.01.14,2020,,0,0
38.30.01.14,2021,0,0,0
38.30.01.20,2017,0,0,-1427199
38.30.01.20,2018,0,0,-3913553
38.30.01.20,2019,0,0,-8208508
38.30.01.20,2020,,0,-3834041
38.30.01.20,2021,0,0,-1839309
38.30.01.20,2022,0,0,-2101533
38.30.01.20,2023,0,0,-1484188
38.30.01.20,2024,0,0,-999974
38.30.01.20,2025,0,0,-2017655
38.30.01.20,2026,0,0,
38.30.01.21,2017,36350000,51659000,41616334
38.30.01.21,2018,36350000,54000000,43521567
38.30.01.21,2019,41350000,53582000,46581130
38.30.01.21,2020,,60000000,48372769
38.30.01.21,2021,47353000,52357000,39715738
38.30.01.21,2022,46500000,60882000,40425479
38.30.01.21,2023,45911000,65047000,49595239
38.30.01.21,2024,45910000,59948000,50462616
38.30.01.21,2025,50740000,60327000,49357189
38.30.01.21,2026,52240000,52240000,
38.30.01.22,2017,716000,716000,0
38.30.01.22,2018,1303000,0,0
38.30.01.22,2019,3294000,0,0
38.30.01.22,2020,,0,0
38.30.01.22,2021,0,0,0
38.30.01.23,2019,0,0,0
38.30.01.23,2020,,0,0
38.30.01.91,2016,0,5273000,1019528
38.30.01.91,2017,30760000,23541000,14869624
38.30.01.91,2018,40260000,47957000,24885187
38.30.01.91,2019,32246000,58733000,44735942
38.30.01.91,2020,,31228000,17211498
38.30.01.91,2021,31382000,49658000,27685073
38.30.01.91,2022,31390000,52861000,25366318
38.30.01.91,2023,29010000,54137000,31773617
38.30.01.91,2024,27360000,47720000,30527622
38.30.01.91,2025,30700000,50629000,28911161
38.30.01.91,2026,40260000,40260000,
38.30.01.92,2019,1932000,0,0
38.30.01.92,2020,,0,0
38.30.01.92,2021,0,0,0
38.30.01.92,2022,0,0,0
38.30.01.92,2023,0,0,0
38.30.01.92,2024,0,0,0
38.30.01.93,2019,342000,0,0
38.30.01.93,2020,,0,0
38.30.01.93,2021,0,0,0
38.30.01.93,2022,0,0,0
38.30.01.93,2023,0,0,0
38.30.01.93,2024,0,0,0
38.30.01.94,2019,66000,0,0
38.30.01.94,2020,,0,0
38.30.01.94,2021,0,0,0
38.30.01.94,2022,0,0,0
38.30.01.94,2023,0,0,0
38.30.01.94,2024,0,0,0
38.30.01.95,2019,251000,0,0
38.30.01.95,2020,,0,0
38.30.01.95,2021,0,0,0
38.30.01.95,2022,0,0,0
38.30.01.95,2023,0,0,0
38.30.01.95,2024,0,0,0
38.30.01.96,2019,3014000,3995000,3997963
38.30.01.96,2020,,4023000,4022608
38.30.01.96,2021,4025000,4266000,4196528
38.30.01.96,2022,4009000,4403000,4373555
38.30.01.96,2023,4133000,4612000,4582850
38.30.01.96,2024,4700000,4700000,4876917
38.30.01.96,2025,4560000,4760000,4723943
38.30.01.96,2026,0,0,
38.30.01.97,2020,,0,-349087
38.30.01.97,2021,0,0,-1470348
38.30.01.97,2022,0,0,-6451662
38.30.01.97,2023,0,0,-1324743
38.30.01.97,2024,0,0,0
38.30.01.97,2025,0,0,-6503740
38.30.01.97,2026,0,0,
38.30.01.98,2020,,0,237607
38.30.01.98,2021,0,0,1462714
38.30.01.98,2022,0,16000,6444269
38.30.01.98,2023,0,0,1332407
38.30.01.98,2024,0,0,59349
38.30.01.98,2025,0,0,6595477
38.30.01.98,2026,0,0,
38.30.02.01,2013,126000000,142000000,130725343
38.30.02.01,2014,130000000,148563000,112254447
38.30.02.01,2015,125000000,145945000,139640553
38.30.02.01,2016,115000000,149489000,148852564
38.30.02.01,2017,130000000,221665000,333156969
38.30.02.01,2018,176000000,204450000,335109271
38.30.02.01,2019,127000000,273500000,403336312
38.30.02.01,2020,,190400000,328226996
38.30.02.01,2021,114915000,73389000,154643759
38.30.02.01,2022,129681000,136562000,199644562
38.30.02.01,2023,131855000,130445000,209654095
38.30.02.01,2024,110626000,122953000,230633319
38.30.02.01,2025,160812000,183450000,215516086
38.30.02.01,2026,172634000,172634000,
38.30.02.02,2013,135000000,184226000,182192095
38.30.02.02,2014,140000000,189393000,145753554
38.30.02.02,2015,165250000,143616000,143256863
38.30.02.02,2016,150000000,193591000,195080082
38.30.02.02,2017,154000000,188500000,191617765
38.30.02.02,2018,171000000,205000000,206415249
38.30.02.02,2019,72000000,139000000,210286640
38.30.02.02,2020,,195000000,277301394
38.30.02.02,2021,124240000,137990000,232995204
38.30.02.02,2022,205965000,192466000,309736918
38.30.02.02,2023,209416000,220783000,369587166
38.30.02.02,2024,175700000,203602000,400749608
38.30.02.02,2025,272700000,288035000,374446227
38.30.02.02,2026,256700000,256700000,
38.30.02.03,2013,35000000,35000000,32327891
38.30.02.03,2014,103535000,58166000,40683437
38.30.02.03,2015,50000000,45308000,41175828
38.30.02.03,2016,45000000,42000000,39481330
38.30.02.03,2017,44000000,37000000,37396347
38.30.02.03,2018,43000000,48000000,45593972
38.30.02.03,2019,29000000,36500000,36078049
38.30.02.03,2020,,17000000,16662503
38.30.02.03,2021,0,0,0
38.30.02.03,2022,0,0,0
38.30.02.04,2013,5503000,5503000,4118400
38.30.02.04,2014,5503000,6859000,4515940
38.30.02.04,2015,6000000,7320000,4516122
38.30.02.04,2016,6000000,6200000,6172752
38.30.02.04,2017,6000000,4300000,4301015
38.30.02.04,2018,6000000,3000000,2223208
38.30.02.04,2019,4000000,2000000,1699139
38.30.02.04,2020,,2238000,137570
38.30.02.04,2021,0,0,0
38.30.02.04,2022,0,0,0
38.30.02.05,2013,11000000,12000000,11079044
38.30.02.05,2014,11000000,19903000,11217688
38.30.02.05,2015,15000000,16598000,14092960
38.30.02.05,2016,15000000,15500000,15264929
38.30.02.05,2017,11000000,10500000,10252496
38.30.02.05,2018,11000000,11500000,11470697
38.30.02.05,2019,9000000,9700000,9566688
38.30.02.05,2020,,0,0
38.30.02.05,2021,0,0,0
38.30.02.06,2013,0,0,340715
38.30.02.06,2014,0,0,0
38.30.02.06,2015,0,0,0
38.30.02.06,2016,0,0,0
38.30.02.08,2013,8000000,4000000,0
38.30.02.08,2014,20000000,12000000,12000000
38.30.02.08,2015,15200000,12200000,7594701
38.30.02.08,2016,15200000,13500000,11412497
38.30.02.08,2017,0,0,0
38.30.02.08,2018,0,0,0
38.30.02.09,2013,9000000,10750000,3834186
38.30.02.09,2014,13500000,12883000,7488460
38.30.02.09,2015,4000000,9341000,7061566
38.30.02.09,2016,4500000,6000000,5966422
38.30.02.09,2017,0,0,0
38.30.02.09,2018,0,0,0
38.30.02.10,2013,0,0,0
38.30.02.10,2014,0,0,0
38.30.02.12,2013,0,0,0
38.30.02.12,2014,0,0,0
38.30.02.14,2013,49273000,39273000,30258559
38.30.02.14,2014,70000000,70834000,64981464
38.30.02.14,2015,105000000,124794000,114760796
38.30.02.14,2016,105000000,192931000,191539055
38.30.02.14,2017,0,0,0
38.30.02.14,2018,0,0,0
38.30.02.15,2013,15000000,22000000,13488713
38.30.02.15,2014,22000000,22018000,15667109
38.30.02.15,2015,30000000,26287000,24354409
38.30.02.15,2016,36000000,24836000,24359158
38.30.02.15,2017,35000000,28200000,27657204
38.30.02.15,2018,34000000,34500000,32317470
38.30.02.15,2019,22000000,31500000,30413019
38.30.02.15,2020,,0,0
38.30.02.15,2021,0,0,0
38.30.02.16,2013,2500000,2500000,2350268
38.30.02.16,2014,4000000,2647000,2986689
38.30.02.16,2015,4500000,3500000,2709608
38.30.02.16,2016,5000000,4500000,4071598
38.30.02.16,2017,23500000,20000000,19824395
38.30.02.16,2018,23000000,28550000,32113669
38.30.02.16,2019,20000000,32500000,35849121
38.30.02.16,2020,,30905000,41862160
38.30.02.16,2021,26000000,20000000,33245409
38.30.02.16,2022,22885000,9244000,24441985
38.30.02.16,2023,23268000,23981000,37545783
38.30.02.16,2024,19522000,22362000,25396631
38.30.02.16,2025,16522000,16522000,27602808
38.30.02.16,2026,0,0,
38.30.02.17,2013,0,-10976000,-10980000
38.30.02.17,2014,0,0,0
38.30.02.17,2015,-2000000,0,0
38.30.02.17,2016,-2000000,-2000000,-846773
38.30.02.17,2017,-2000000,-1850000,-1841641
38.30.02.17,2018,-2000000,-15700000,-15700000
38.30.02.17,2019,0,-21200000,-21200000
38.30.02.17,2020,,0,0
38.30.02.17,2021,0,0,0
38.30.02.18,2013,1000000,10186000,3747147
38.30.02.18,2014,0,3629000,2958150
38.30.02.18,2015,0,3164000,2064746
38.30.02.18,2016,0,550000,468077
38.30.02.18,2017,0,100000,99867
38.30.02.18,2018,0,0,0
38.30.02.18,2019,0,0,0
38.30.02.19,2013,0,0,0
38.30.02.19,2014,0,0,0
38.30.02.19,2015,0,0,0
38.30.02.19,2016,0,0,0
38.30.02.19,2017,0,0,0
38.30.02.19,2018,0,0,0
38.30.02.20,2013,0,0,0
38.30.02.20,2014,0,0,0
38.30.02.21,2014,0,-14000000,0
38.30.02.21,2015,-14000000,-14000000,-14000000
38.30.02.21,2016,-14000000,-14000000,0
38.30.02.21,2017,-15600000,-13100000,-12700000
38.30.02.21,2018,-15600000,-13600000,-13550000
38.30.02.21,2019,-10000000,-10000000,-11850000
38.30.02.21,2020,,0,0
38.30.02.21,2021,0,0,0
38.30.02.22,2015,4000000,0,0
38.30.02.22,2016,10500000,0,0
38.30.02.22,2017,10500000,10900000,10223874
38.30.02.22,2018,10500000,24000000,24277463
38.30.02.22,2019,10000000,32000000,30894585
38.30.02.22,2020,,0,0
38.30.02.22,2021,0,0,0
38.30.02.23,2016,-2500000,0,0
38.30.02.23,2017,0,0,0
38.30.02.23,2018,0,0,0
38.30.02.24,2017,127000000,437909000,678606557
38.30.02.24,2018,158500000,391066000,645542504
38.30.02.24,2019,210244000,320294000,538003332
38.30.02.24,2020,,721275000,829501318
38.30.02.24,2021,238952000,223341000,405404125
38.30.02.24,2022,312761000,322882000,473981259
38.30.02.24,2023,321880000,358060000,532425260
38.30.02.24,2024,276119000,318256000,406666956
38.30.02.24,2025,206119000,280764000,429122490
38.30.02.24,2026,309297000,309297000,
38.30.02.25,2017,0,0,-361236139
38.30.02.25,2018,0,0,-467073276
38.30.02.25,2019,0,0,-450313710
38.30.02.25,2020,,0,-382242036
38.30.02.25,2021,0,0,-483950886
38.30.02.25,2022,0,0,-486007380
38.30.02.25,2023,0,0,-548372497
38.30.02.25,2024,0,0,-400034670
38.30.02.25,2025,0,0,-383916689
38.30.02.25,2026,0,0,
38.30.02.26,2017,16000000,19342000,19341037
38.30.02.26,2018,16000000,25200000,24795353
38.30.02.26,2019,10000000,3533000,3533259
38.30.02.26,2020,,0,0
38.30.02.26,2021,0,0,0
38.30.02.26,2023,0,100000000,0
38.30.02.26,2024,0,100000000,100000000
38.30.02.26,2025,0,0,0
38.30.02.26,2026,0,0,
38.30.02.27,2017,15000000,5346000,5344699
38.30.02.27,2018,15000000,6200000,5755000
38.30.02.27,2019,5000000,405000,405400
38.30.02.27,2020,,0,0
38.30.02.27,2021,0,0,0
38.30.02.27,2024,0,150000000,150000000
38.30.02.27,2025,50000000,50000000,50000000
38.30.02.27,2026,0,0,
38.30.02.28,2017,14000000,12710000,12706035
38.30.02.28,2018,14000000,12100000,12095496
38.30.02.28,2019,7600000,9300000,9277010
38.30.02.28,2020,,0,0
38.30.02.28,2021,0,0,0
38.30.02.29,2017,0,-5000000,-5000000
38.30.02.29,2018,0,0,0
