code,year,amount_allocated,amount_revised,amount_used
26.09.02.01,2005,372000,372000,370216
26.09.02.01,2006,372000,1972000,1973145
26.09.02.01,2007,372000,2046000,2059387
26.09.02.01,2008,500000,1795000,170535
26.09.02.01,2009,0,0,0
26.09.02.01,2010,0,0,0
26.10.01.01,1997,584000,1315000,693811
26.10.01.01,1998,593000,703000,290130
26.10.01.01,1999,0,312000,285993
26.10.01.01,2000,0,526000,46500
26.10.01.01,2001,485000,964000,336753
26.10.01.01,2002,402000,994000,246312
26.10.01.01,2003,388000,605000,284668
26.10.01.01,2004,0,295000,262962
26.10.01.01,2005,0,0,0
26.10.01.01,2006,0,0,0
26.10.02.01,1997,591000,974000,466358
26.10.02.01,1998,582000,913000,498970
26.10.02.01,1999,1181000,1508000,854446
26.10.02.01,2000,1579000,7655000,1555097
26.10.02.01,2001,4477000,11017000,6417223
26.10.02.01,2002,1942000,6438000,5143621
26.10.02.01,2003,2425000,2753000,1856328
26.10.02.01,2004,728000,544000,92215
26.10.02.01,2005,0,287000,221160
26.10.02.01,2006,0,65000,37500
26.10.02.01,2007,0,27000,0
26.10.02.01,2008,0,23000,0
26.10.02.01,2009,0,5000,0
26.10.02.01,2010,0,0,0
26.10.02.01,2011,0,0,0
26.10.02.01,2012,0,0,0
26.10.02.02,1997,5896000,6452000,6315500
26.10.02.02,1998,6344000,6354000,6077500
26.10.02.02,1999,6158000,6423000,4552750
26.10.02.02,2000,6314000,9134000,8133829
26.10.02.02,2001,7760000,8760000,7631874
26.10.02.02,2002,7644000,7511000,7183952
26.10.02.02,2003,7653000,4894000,4313484
26.10.02.02,2004,3900000,4481000,3814605
26.10.02.02,2005,3474000,7973000,7471645
26.10.02.02,2006,7137000,9883000,8620208
26.10.02.02,2007,10000000,10841000,8565140
26.10.02.02,2008,3369000,12907000,10575109
26.10.02.02,2009,0,0,0
26.10.02.02,2010,0,0,0
26.10.02.05,1997,0,150000,150000
26.10.02.05,1998,0,0,0
26.10.02.05,1999,0,0,0
26.10.02.05,2001,0,0,0
26.10.02.05,2002,0,40000,40000
26.10.02.05,2003,0,187000,180000
26.10.02.05,2004,0,7000,0
26.10.02.05,2005,0,5000,0
26.10.02.05,2006,0,55000,20000
26.10.02.05,2007,0,35000,30000
26.10.02.05,2008,0,5000,0
26.10.02.05,2009,0,5000,0
26.10.02.05,2010,0,0,0
26.10.02.05,2011,0,0,0
26.10.02.05,2012,0,0,0
26.10.02.07,2000,421000,1221000,1200000
26.10.02.07,2001,417000,855000,853586
26.10.02.07,2002,419000,779000,800000
26.10.02.07,2003,402000,702000,702000
26.10.02.07,2004,273000,514000,514000
26.10.02.07,2005,243000,300000,243000
26.10.02.07,2006,243000,243000,0
26.10.02.07,2007,0,200000,139388
26.10.02.07,2008,0,60000,0
26.10.02.07,2009,0,34000,0
26.10.02.07,2010,0,0,0
26.10.02.07,2011,0,0,0
26.10.02.07,2012,0,0,0
26.10.02.30,2006,0,3100000,2939395
26.10.02.30,2007,0,609000,614841
26.10.02.30,2008,0,1142000,1345506
26.10.02.30,2009,0,2152000,1711713
26.10.02.30,2010,0,1190000,1743866
26.10.02.30,2011,0,101000,98727
26.10.02.30,2012,0,1000,0
26.10.02.30,2013,0,0,0
26.10.02.30,2014,0,0,0
26.10.04.01,1997,0,1000000,264326
26.10.04.01,1998,0,1116000,160735
26.10.04.01,1999,1001000,447000,313285
26.10.04.01,2000,0,134000,97910
26.10.04.01,2001,0,36000,4650
26.10.04.01,2002,0,0,0
26.10.04.01,2003,0,0,0
26.10.04.01,2004,0,0,0
26.10.04.03,1999,0,540000,476068
26.10.04.03,2000,0,31000,22033
26.10.04.03,2001,0,0,0
26.10.04.03,2002,0,0,0
26.10.04.03,2003,0,0,0
26.10.04.03,2004,0,0,0
26.12.01.05,2013,399000,3140000,3036005
26.12.01.05,2014,411000,5749000,2344072
26.12.01.05,2015,473000,4820000,2307871
26.12.01.05,2016,488000,5390000,2798670
26.12.01.05,2017,536000,3365000,2008144
26.12.01.05,2018,563000,3120000,2063984
26.12.01.05,2019,563000,1889000,1889550
26.12.01.05,2020,,2422000,995931
26.12.01.05,2021,1200000,2380000,1970125
26.12.01.05,2022,1200000,1468000,2267793
26.12.01.05,2023,1200000,1211000,2035768
26.12.01.05,2024,1152000,1145000,-1625061
26.12.01.05,2025,0,3906000,3278217
26.12.01.05,2026,0,0,
26.12.01.10,2013,31283000,0,0
26.12.01.10,2014,12000000,0,0
26.12.01.10,2015,18099000,0,0
26.12.01.10,2016,30299000,0,0
26.12.01.10,2017,47794000,0,0
26.12.01.10,2018,42975000,0,0
26.12.01.10,2019,53579000,0,0
26.12.01.10,2020,,0,0
26.12.01.10,2021,0,0,0
26.12.01.10,2022,58716000,8144000,0
26.12.01.10,2023,30138000,0,0
26.12.01.10,2024,21944000,694000,0
26.12.01.10,2025,28166000,5236000,0
26.12.01.10,2026,34837000,34837000,
26.12.01.11,2013,1750000,27611000,12579339
26.12.01.11,2014,1750000,23101000,18920687
26.12.01.11,2015,600000,19368000,14680740
26.12.01.11,2016,2000000,23036000,7638992
26.12.01.11,2017,0,11356000,2723482
26.12.01.11,2018,0,13158000,9288306
26.12.01.11,2019,3500000,6871000,4890681
26.12.01.11,2020,,11656000,8002266
26.12.01.11,2021,2500000,8749000,5217828
26.12.01.11,2022,3500000,8349000,3647084
26.12.01.11,2023,0,10000000,4683242
26.12.01.11,2024,480000,9869000,4095901
26.12.01.11,2025,8453000,8970000,8053955
26.12.01.11,2026,3000000,3000000,
26.12.01.12,2013,0,5352000,14667
26.12.01.12,2014,0,6312000,2073218
26.12.01.12,2015,0,3783000,2064847
26.12.01.12,2016,0,1457000,196081
26.12.01.12,2017,0,1582000,1006163
26.12.01.12,2018,0,551000,0
26.12.01.12,2019,0,174000,49297
26.12.01.12,2020,,0,0
26.12.01.12,2021,0,0,0
26.12.01.12,2024,0,55000,1271677
26.12.01.12,2025,0,2533000,3612547
26.12.01.12,2026,0,0,
26.12.01.16,2013,2450000,15697000,9271658
26.12.01.16,2014,2450000,17171000,4360632
26.12.01.16,2015,27000000,29352000,9354064
26.12.01.16,2016,15000000,34487000,13964428
26.12.01.16,2017,7000000,37271000,12417476
26.12.01.16,2018,1622000,33853000,17013063
26.12.01.16,2019,0,14804000,10424533
26.12.01.16,2020,,0,0
26.12.01.16,2021,0,0,0
26.12.01.18,2013,11000000,14360000,8822185
26.12.01.18,2014,11000000,14674000,11566041
26.12.01.18,2015,11000000,14108000,7981632
26.12.01.18,2016,11000000,18901000,8156993
26.12.01.18,2017,11000000,9214000,7019300
26.12.01.18,2018,11000000,10507000,7390640
26.12.01.18,2019,13000000,13850000,11652491
26.12.01.18,2020,,14796000,14495883
26.12.01.18,2021,10000000,13267000,10417231
26.12.01.18,2022,7000000,15001000,8409745
26.12.01.18,2023,7000000,12000000,11888798
26.12.01.18,2024,11520000,11618000,10226818
26.12.01.18,2025,12480000,10500000,8321182
26.12.01.18,2026,5000000,5000000,
26.12.01.19,2013,14666000,785000,401922
26.12.01.19,2014,14364000,384000,121883
26.12.01.19,2015,0,262000,0
26.12.01.19,2016,9513000,8000,0
26.12.01.19,2017,5322000,0,0
26.12.01.19,2018,0,0,0
26.12.01.19,2019,0,0,0
26.12.01.19,2021,35000000,35000000,8000000
26.12.01.19,2022,0,27000000,11109775
26.12.01.19,2023,0,11918000,3339918
26.12.01.19,2024,0,0,0
26.12.01.19,2025,0,0,0
26.12.01.20,2013,15000000,36140000,36140000
26.12.01.20,2014,15000000,71500000,71500000
26.12.01.20,2015,22000000,25500000,18500000
26.12.01.20,2016,12000000,19000000,13000000
26.12.01.20,2017,12000000,26000000,26000000
26.12.01.20,2018,12000000,17709000,11880000
26.12.01.20,2019,12000000,19571000,19571000
26.12.01.20,2020,,16000000,15831493
26.12.01.20,2021,16000000,16000000,16000000
26.12.01.20,2022,12000000,16000000,16000000
26.12.01.20,2023,9500000,12000000,11999000
26.12.01.20,2024,3840000,10000000,3840000
26.12.01.20,2025,6789000,16160000,16160000
26.12.01.20,2026,10000000,10000000,
26.12.01.21,2013,11786000,12325000,1000000
26.12.01.21,2014,11543000,22179000,11226246
26.12.01.21,2015,10859000,17774000,5368785
26.12.01.21,2016,10859000,22805000,8688199
26.12.01.21,2017,9956000,23085000,21248749
26.12.01.21,2018,9956000,39792000,32190015
26.12.01.21,2019,0,15602000,10601985
26.12.01.21,2020,,5474000,4425449
26.12.01.21,2021,1372000,1608000,1372045
26.12.01.21,2022,0,29000,0
26.12.01.21,2023,0,0,0
26.12.01.21,2024,0,0,0
26.12.01.21,2025,0,0,0
26.12.01.24,2013,0,0,0
26.12.01.24,2014,19238000,8468000,8468000
26.12.01.24,2015,0,0,0
26.12.01.24,2016,0,0,0
26.12.01.24,2022,10000000,8909000,6518587
26.12.01.24,2023,4069000,17600000,15515228
26.12.01.24,2024,9600000,3555000,6065518
26.12.01.24,2025,3840000,3817000,2986287
26.12.01.24,2026,1000000,1000000,
26.12.01.25,2013,0,11200000,0
26.12.01.25,2014,0,11200000,7500000
26.12.01.25,2015,0,3700000,3700000
26.12.01.25,2016,0,4800000,4800000
26.12.01.25,2017,0,0,0
26.12.01.25,2018,0,0,0
26.12.01.25,2022,10000000,9659000,4000000
26.12.01.25,2023,6956000,6000000,5484970
26.12.01.25,2024,9600000,10053000,9466917
26.12.01.25,2025,2352000,13361000,11947379
26.12.01.25,2026,3500000,3500000,
26.12.01.26,2013,6500000,2383000,31860
26.12.01.26,2014,6500000,4402000,3240283
26.12.01.26,2015,6115000,7277000,6750845
26.12.01.26,2016,6115000,30131000,28002211
26.12.01.26,2017,5606000,7771000,7025147
26.12.01.26,2018,5606000,6293000,4129452
26.12.01.26,2019,6584000,6707000,4266462
26.12.01.26,2020,,6240000,4244781
26.12.01.26,2021,4800000,6299000,4094037
26.12.01.26,2022,4600000,6418000,4376498
26.12.01.26,2023,4300000,6390000,4498302
26.12.01.26,2024,4128000,5724000,3755737
26.12.01.26,2025,3686000,5683000,4364622
26.12.01.26,2026,4300000,4300000,
26.12.01.28,2016,0,0,13821498
26.12.01.28,2017,0,3014000,2999612
26.12.01.28,2018,0,0,5135486
26.12.01.28,2019,0,11684000,31143431
26.12.01.28,2020,,6191000,30349195
26.12.01.28,2021,0,0,30740428
26.12.01.28,2022,0,0,55691822
26.12.01.28,2023,0,0,37901955
26.12.01.28,2024,0,27628000,24512591
26.12.01.28,2025,0,13523000,73323704
26.12.01.28,2026,0,0,
26.12.01.30,2016,20500000,20500000,6000432
26.12.01.30,2017,16206000,14556000,9631538
26.12.01.30,2018,16200000,2107000,560495
26.12.01.30,2019,0,2786000,2789709
26.12.01.30,2020,,0,0
26.12.01.30,2021,0,0,0
26.12.01.31,2016,0,0,5567
26.12.01.31,2017,0,13755000,1855288
26.12.01.31,2018,0,8404000,3739913
26.12.01.31,2019,0,9375000,7899233
26.12.01.31,2020,,0,0
26.12.01.31,2021,0,0,0
26.12.01.32,2016,4000000,4000000,0
26.12.01.32,2017,0,4000000,4000000
26.12.01.32,2018,0,0,0
26.12.01.32,2019,0,0,0
26.12.01.32,2020,,5491000,2931521
26.12.01.32,2021,14668000,15669000,11786569
26.12.01.32,2022,0,3881000,3872202
26.12.01.32,2023,0,0,0
26.12.01.32,2024,0,0,0
26.12.01.38,2017,0,0,0
26.12.01.38,2018,0,6680000,120083
26.12.01.38,2019,0,88163000,78150519
26.12.01.38,2020,,54407000,43772870
26.12.01.38,2021,5000000,10905000,4658801
26.12.01.38,2022,0,3953000,1967688
26.12.01.38,2023,2250000,853000,812557
26.12.01.38,2024,2160000,2161000,44862
26.12.01.38,2025,0,994000,316160
26.12.01.38,2026,0,0,
26.12.01.39,2017,0,0,0
26.12.01.39,2018,0,120000,120000
26.12.01.39,2019,0,6619000,5627618
26.12.01.39,2020,,7462000,4684562
26.12.01.39,2021,3000000,19354000,2584126
26.12.01.39,2022,0,42440000,29925219
26.12.01.39,2023,5719000,1395000,16080374
26.12.01.39,2024,5490000,10706000,1493698
26.12.01.39,2025,2880000,1500000,683443
26.12.01.39,2026,0,0,
26.12.01.40,2019,0,0,0
26.12.01.40,2020,,0,0
26.12.01.40,2021,0,0,0
26.12.01.40,2023,0,55000000,0
26.12.01.40,2024,30000000,47000000,28531965
26.12.01.40,2025,0,6000000,4859646
26.12.01.40,2026,0,0,
26.13.01.02,2013,0,0,166746
26.13.01.02,2014,0,0,76239
26.13.01.02,2015,0,0,69482
26.13.01.02,2016,0,100000,85717
26.13.01.02,2017,0,0,88817
26.13.01.02,2018,0,0,65722
26.13.01.02,2019,0,0,86702
26.13.01.02,2020,,80000,74553
26.13.01.02,2021,0,0,82723
26.13.01.02,2022,0,0,86408
26.13.01.02,2023,0,0,84369
26.13.01.02,2024,0,64000,68238
26.13.01.02,2025,0,88000,105147
26.13.01.02,2026,0,0,
26.13.01.03,2013,0,0,55663
26.13.01.03,2014,0,50000,81977
26.13.01.03,2015,0,0,91768
26.13.01.03,2016,0,150000,127292
26.13.01.03,2017,0,0,118038
26.13.01.03,2018,0,0,91369
26.13.01.03,2019,0,0,93558
26.13.01.03,2020,,85000,82650
26.13.01.03,2021,0,0,96108
26.13.01.03,2022,0,0,72063
26.13.01.03,2023,0,0,41475
26.13.01.03,2024,0,30000,28853
26.13.01.03,2025,0,46000,35429
26.13.01.03,2026,0,0,
26.13.01.04,2013,0,0,314875
26.13.01.04,2014,0,0,314833
26.13.01.04,2015,0,0,276166
26.13.01.04,2016,0,300000,279522
26.13.01.04,2017,0,0,251835
26.13.01.04,2018,0,0,198829
26.13.01.04,2019,0,0,198650
26.13.01.04,2020,,190000,167031
26.13.01.04,2021,0,0,224236
26.13.01.04,2022,0,0,137067
26.13.01.04,2023,0,0,187332
26.13.01.04,2024,0,120000,99197
26.13.01.04,2025,0,225000,118639
26.13.01.04,2026,0,0,
26.13.01.06,2013,0,35258000,37023190
26.13.01.06,2014,0,5950000,27202722
26.13.01.06,2015,0,110375000,17375934
26.13.01.06,2016,0,65916000,18140383
26.13.01.06,2017,0,46744000,19707659
26.13.01.06,2018,0,79000000,39642691
26.13.01.06,2019,0,64357000,12349247
26.13.01.06,2020,,66249000,48342720
26.13.01.06,2021,0,44780000,34165319
26.13.01.06,2022,0,254731000,22702026
26.13.01.06,2023,0,79148000,84248662
26.13.01.06,2024,0,25513000,109977022
26.13.01.06,2025,0,43843000,99629014
26.13.01.06,2026,0,0,
26.13.01.07,2013,0,353485000,87115750
26.13.01.07,2014,0,612108000,82334354
26.13.01.07,2015,0,696647000,93657856
26.13.01.07,2016,0,923029000,88918706
26.13.01.07,2017,0,1105047000,114631802
26.13.01.07,2018,0,1481430000,149010630
26.13.01.07,2019,0,934311000,147138826
26.13.01.07,2020,,782276000,502627736
26.13.01.07,2021,0,786428000,202846593
26.13.01.07,2022,0,899224000,202461275
26.13.01.07,2023,0,1376958000,432488179
26.13.01.07,2024,0,22464000,399048813
26.13.01.07,2025,0,214453000,591539983
26.13.01.07,2026,0,0,
26.13.01.08,2013,0,120372000,1216246
26.13.01.08,2014,0,119156000,4913061
26.13.01.08,2015,0,155350000,3673295
26.13.01.08,2016,0,176238000,725676
26.13.01.08,2017,0,151163000,5004618
26.13.01.08,2018,0,47500000,2451309
26.13.01.08,2019,0,67304000,2189534
26.13.01.08,2020,,17160000,5699658
26.13.01.08,2021,0,13570000,1650045
26.13.01.08,2022,0,8372000,1535806
26.13.01.08,2023,0,26782000,3931422
26.13.01.08,2024,0,22851000,7961600
26.13.01.08,2025,0,14889000,1631373
26.13.01.08,2026,0,0,
26.13.01.10,2013,0,357000,0
26.13.01.10,2014,0,357000,0
26.13.01.10,2015,0,0,0
26.13.01.10,2016,0,24000,0
26.13.01.10,2017,0,0,0
26.13.01.10,2018,0,0,0
26.13.01.10,2021,0,0,68640
26.13.01.10,2022,0,0,2838827
26.13.01.10,2023,0,6669000,7208951
26.13.01.10,2024,0,14199000,7288927
26.13.01.10,2025,0,7500000,11437355
26.13.01.10,2026,0,0,
26.13.01.11,2013,0,63010000,56123403
26.13.01.11,2014,0,6887000,61287300
26.13.01.11,2015,0,5546000,32543602
26.13.01.11,2016,0,109002000,78638364
26.13.01.11,2017,0,7668000,23865048
26.13.01.11,2018,0,0,0
26.13.01.11,2019,0,5100000,5095261
26.13.01.11,2020,,0,0
26.13.01.11,2021,0,0,0
26.13.01.11,2024,0,0,0
26.13.01.11,2025,0,0,0
26.13.01.11,2026,0,0,
26.13.01.12,2013,0,0,0
26.13.01.12,2014,0,0,0
26.13.01.12,2025,0,0,0
26.13.01.12,2026,0,0,
26.13.01.13,2013,0,0,0
26.13.01.13,2014,0,0,0
26.13.01.13,2025,0,50000,0
26.13.01.13,2026,0,0,
26.13.01.14,2013,0,0,-2380
26.13.01.14,2014,0,2000,304
26.13.01.14,2015,0,0,0
26.13.01.14,2016,0,0,0
26.13.01.16,2014,0,0,4978348
26.13.01.16,2015,0,41941000,4158000
26.13.01.16,2016,0,44417000,5992236
26.13.01.16,2017,0,74663000,2683989
26.13.01.16,2018,0,0,570593
26.13.01.16,2019,0,0,1923854
26.13.01.16,2020,,200000,126565
26.13.01.16,2021,0,958000,0
26.13.01.16,2022,0,719000,12000000
26.13.01.16,2023,0,3825000,14725220
26.13.01.16,2024,0,21861000,9190696
26.13.01.16,2025,0,19974000,18020389
26.13.01.16,2026,0,0,
26.13.01.17,2014,0,0,0
26.13.01.17,2015,0,0,0
26.13.01.17,2016,0,0,0
26.13.01.30,2016,0,0,0
26.13.01.30,2017,0,0,4618899
26.13.01.30,2018,0,0,0
26.13.01.30,2019,0,2500000,944679
26.13.01.30,2020,,1382000,121973
26.13.01.30,2021,0,1433000,1291514
26.13.01.30,2022,0,6106000,2230910
26.13.01.30,2023,0,1172000,950602
26.13.01.30,2024,0,221000,132568
26.13.01.30,2025,0,88000,0
26.13.01.30,2026,0,0,
26.13.02.10,2017,0,0,0
26.13.02.10,2018,0,23416000,0
26.13.02.10,2019,0,0,1200679
26.13.02.10,2020,,81196000,2079555
26.13.02.10,2021,0,20392000,2340716
26.13.02.10,2022,0,102086000,10288034
26.13.02.10,2023,0,56140000,21875595
26.13.02.10,2024,0,54555000,44467096
26.13.02.10,2025,0,112170000,37692797
26.13.02.10,2026,0,0,
26.13.02.11,2017,0,0,0
26.13.02.11,2018,0,0,3822413
26.13.02.11,2019,0,54102000,444156
26.13.02.11,2020,,9873000,4917837
26.13.02.11,2021,0,104158000,2524747
26.13.02.11,2022,0,60652000,3172962
26.13.02.11,2023,0,127005000,5530957
26.13.02.11,2024,0,141765000,7730783
26.13.02.11,2025,0,76117000,10950862
26.13.02.11,2026,0,0,
26.13.04.02,2013,0,0,486148
26.13.04.02,2014,0,40000,893447
26.13.04.02,2015,0,853000,728295
26.13.04.02,2016,0,1125000,744497
26.13.04.02,2017,0,0,0
26.13.04.02,2018,0,0,0
26.13.04.03,2013,0,0,40037
26.13.04.03,2014,0,0,76708
26.13.04.03,2015,0,77000,83652
26.13.04.03,2016,0,93000,205338
26.13.04.03,2017,0,0,315678
26.13.04.03,2018,0,0,379033
26.13.04.03,2019,0,3950000,4147144
26.13.04.03,2020,,750000,686490
26.13.04.03,2021,0,0,495838
26.13.04.03,2022,0,0,463123
26.13.04.03,2023,0,0,456880
26.13.04.03,2024,0,688000,392192
26.13.04.03,2025,0,1346000,449382
26.13.04.03,2026,0,0,
26.13.04.04,2013,0,0,0
26.13.04.04,2014,0,0,0
26.13.04.04,2025,0,200000,0
26.13.04.04,2026,0,0,
26.13.04.05,2013,0,0,361252
26.13.04.05,2014,0,50000,436045
26.13.04.05,2015,0,386000,471714
26.13.04.05,2016,0,414000,461803
26.13.04.05,2017,0,0,532782
26.13.04.05,2018,0,100000,592192
26.13.04.05,2019,0,250000,635101
26.13.04.05,2020,,530000,503352
26.13.04.05,2021,0,0,506395
26.13.04.05,2022,0,0,495988
26.13.04.05,2023,0,0,496909
26.13.04.05,2024,0,648000,197417
26.13.04.05,2025,0,1501000,412409
26.13.04.05,2026,0,0,
26.13.04.06,2013,0,1050000,856744
26.13.04.06,2014,0,60000,0
26.13.04.06,2015,0,0,0
26.13.04.06,2016,0,0,17568
26.13.04.06,2017,0,0,0
26.13.04.06,2025,0,0,0
26.13.04.06,2026,0,0,
26.13.04.08,2013,5500000,27940000,4245519
26.13.04.08,2014,5500000,49254000,3905612
26.13.04.08,2015,5500000,56656000,5464439
26.13.04.08,2016,0,70149000,6153763
26.13.04.08,2017,0,103366000,7553405
26.13.04.08,2018,0,121578000,8373576
26.13.04.08,2019,0,107844000,12219887
26.13.04.08,2020,,92067000,5896236
26.13.04.08,2021,0,96734000,16674656
26.13.04.08,2022,0,54610000,7904184
26.13.04.08,2023,0,37055000,8468047
26.13.04.08,2024,0,40035000,11264868
26.13.04.08,2025,0,39076000,18109921
26.13.04.08,2026,0,0,
26.13.04.09,2013,0,0,695987
26.13.04.09,2014,0,307000,627575
26.13.04.09,2015,0,2500000,1590396
26.13.04.09,2016,0,2910000,752337
26.13.04.09,2017,0,422000,1940170
26.13.04.09,2018,0,0,3234812
26.13.04.09,2019,0,0,162438
26.13.04.09,2020,,0,0
26.13.04.09,2021,0,0,0
26.13.04.11,2013,0,1500000,0
26.13.04.11,2014,0,3370000,521420
26.13.04.11,2015,0,16744000,567835
26.13.04.11,2016,0,17316000,81900
26.13.04.11,2017,0,7384000,108530
26.13.04.11,2018,0,1500000,1503132
26.13.04.11,2019,0,5000000,3945728
26.13.04.11,2020,,829000,402674
26.13.04.11,2021,0,8434000,7037500
26.13.04.11,2022,0,31610000,2132457
26.13.04.11,2023,0,55295000,3444972
26.13.04.11,2024,0,54140000,1890544
26.13.04.11,2025,0,54351000,0
26.13.04.11,2026,0,0,
26.13.04.12,2017,0,0,0
26.13.04.12,2018,0,0,0
26.13.04.12,2019,0,0,243329
26.13.04.12,2020,,0,0
26.13.04.12,2021,0,0,0
26.13.04.17,2017,0,740000,0
26.13.04.17,2018,0,740000,0
26.13.04.17,2019,0,740000,0
26.13.04.17,2020,,740000,717357
26.13.04.17,2021,0,0,0
26.13.04.17,2022,0,0,0
26.13.04.17,2024,0,0,0
26.13.04.17,2025,0,29000,0
26.13.04.17,2026,0,0,
26.14.01.02,2016,0,5144000,0
26.14.01.02,2017,0,38262000,17473980
26.14.01.02,2018,0,35151000,29341930
26.14.01.02,2019,0,55809000,52859935
26.14.01.02,2020,,48215000,46695171
26.14.01.02,2021,20000000,25980000,19978664
26.14.01.02,2022,20000000,24605000,15553371
26.14.01.02,2023,9563000,16352000,15629568
26.14.01.02,2024,0,636000,3422395
26.14.01.02,2025,0,0,11694397
26.14.01.02,2026,0,0,
26.14.01.03,2016,0,0,0
26.14.01.03,2017,0,9472000,1676097
26.14.01.03,2018,0,3434000,1300898
26.14.01.03,2019,0,2133000,467796
26.14.01.03,2020,,75000,74487
26.14.01.03,2021,0,371000,370791
26.14.01.03,2022,0,454000,446408
26.14.01.03,2023,0,6000,6563
26.14.01.03,2024,0,0,0
26.14.01.03,2025,0,0,0
26.98.02.02,2000,11553000,0,0
26.98.02.02,2001,2000000,1500000,0
26.98.02.02,2002,3728000,0,0
26.98.02.02,2003,7515000,0,0
26.98.02.02,2004,1656000,0,0
26.98.02.02,2005,1420000,0,0
26.98.02.02,2006,1343000,0,0
26.98.02.02,2007,1054000,0,0
26.98.02.02,2008,1107000,1107000,0
26.98.02.02,2009,0,0,0
26.98.02.02,2010,0,0,0
26.98.02.03,2000,0,0,0
26.98.02.03,2001,0,0,0
26.98.02.03,2002,0,0,0
26.98.02.03,2003,0,0,0
26.98.02.03,2004,0,0,0
26.98.02.05,2004,0,0,0
26.98.02.05,2005,0,0,0
26.98.02.05,2006,0,0,0
26.98.02.07,2006,2230000,0,0
26.98.02.07,2007,2230000,0,0
26.98.02.07,2008,2295000,2295000,0
26.98.02.07,2009,0,0,0
26.98.02.07,2010,0,0,0
33.06.02.78,2017,0,0,0
33.06.02.78,2018,0,5741000,810353
33.06.02.78,2019,0,29823000,8022624
33.06.02.78,2020,,0,0
33.06.02.78,2021,0,0,0
34.06.03.24,1997,0,0,352070
34.06.03.24,1998,0,91000,224494
34.06.03.24,1999,0,0,285399
34.06.03.24,2000,0,206000,839760
34.06.03.24,2001,0,99000,445953
34.06.03.24,2002,0,40000,519990
34.06.03.24,2003,0,200000,826554
34.06.03.24,2004,0,0,656199
34.06.03.24,2005,0,0,630342
34.06.03.24,2006,0,0,882291
34.06.03.24,2007,0,0,898275
34.06.03.24,2008,0,183000,957990
34.06.03.24,2009,0,0,487686
34.06.03.24,2010,0,505000,915142
34.06.03.24,2011,0,698000,576644
34.06.03.24,2012,0,791000,1105575
34.06.03.24,2013,0,0,0
34.06.03.24,2014,0,0,0
34.06.03.30,2001,0,100000,347821
34.06.03.30,2002,0,547000,547000
34.06.03.30,2003,0,0,0
34.06.03.30,2004,0,0,0
34.06.03.30,2011,0,1000000,0
34.06.03.30,2012,0,1998000,752200
34.06.03.30,2013,0,0,0
34.06.03.30,2014,0,0,0
34.07.01.01,2002,0,4738000,9595000
34.07.01.01,2003,0,740000,140000
34.07.01.01,2004,0,0,0
34.07.01.01,2005,0,0,0
34.07.01.01,2006,0,0,0
34.11.01.01,1997,16588000,19905000,12993762
34.11.01.01,1998,16201000,19371000,12298705
34.11.01.01,1999,8609000,15859000,6702001
34.11.01.01,2000,9500000,19088000,8789020
34.11.01.01,2001,8600000,20649000,7065010
34.11.01.01,2002,6926000,20574000,9146889
34.11.01.01,2003,6751000,19184000,7711515
34.11.01.01,2004,4000000,15408000,6789247
34.11.01.01,2005,3300000,13623000,3046401
34.11.01.01,2006,2700000,13903000,6268936
34.11.01.01,2007,2122000,15155000,6291747
34.11.01.01,2008,826000,17493000,4823192
34.11.01.01,2009,929000,27425000,5561109
34.11.01.01,2010,928000,44178000,18716079
34.11.01.01,2011,8800000,26041000,15222994
34.11.01.01,2012,5750000,24453000,13097985
34.11.01.01,2013,0,0,0
34.11.01.01,2014,0,0,0
34.11.01.02,1997,764000,764000,752271
34.11.01.02,1998,1066000,838000,0
34.11.01.02,1999,1201000,1101000,0
34.11.01.02,2000,1900000,3001000,808240
34.11.01.02,2001,1500000,2253000,147746
34.11.01.02,2002,1007000,2028000,886346
34.11.01.02,2003,1207000,1465000,706789
34.11.01.02,2004,500000,1258000,103404
34.11.01.02,2005,115000,1090000,699000
34.11.01.02,2006,200000,173000,73953
34.11.01.02,2007,0,96000,30
34.11.01.02,2008,0,0,0
34.11.01.02,2009,0,0,0
34.11.01.04,1997,0,0,0
34.11.01.04,1998,0,0,0
34.11.01.04,1999,0,0,0
34.11.01.04,2000,0,0,0
34.11.01.04,2001,0,0,5454
34.11.01.04,2002,0,0,16361
34.11.01.04,2003,0,0,0
34.11.01.04,2004,0,0,0
34.11.01.04,2005,0,0,0
34.11.01.04,2006,0,0,0
34.11.01.05,1997,0,0,0
34.11.01.05,2000,0,30000,30000
34.11.01.05,2001,0,0,0
34.11.01.05,2002,0,0,0
34.11.01.05,2003,0,0,0
34.11.01.05,2004,0,0,0
34.11.01.05,2008,0,0,0
34.11.01.05,2009,0,1822000,822921
34.11.01.05,2010,0,3999000,1132405
34.11.01.05,2011,0,7183000,2686680
34.11.01.05,2012,0,16310000,8937684
34.11.01.05,2013,0,0,0
34.11.01.05,2014,0,0,0
34.11.01.06,1997,0,0,0
34.11.01.06,2011,0,0,0
34.11.01.06,2012,0,7691000,5239051
34.11.01.06,2013,0,0,0
34.11.01.06,2014,0,0,0
34.11.01.07,1997,0,9176000,9176311
34.11.01.07,1998,0,0,0
34.11.01.07,1999,0,0,0
34.11.01.15,2002,0,200000,200000
34.11.01.15,2003,0,0,0
34.11.01.15,2004,0,0,0
